sbs.hcal.adc.timeoffset = 
   -76.85844    -75.71205    -76.55389    -77.41278    -62.36776    -66.66646    -68.78362     -63.3198    -75.58468    -77.79507    -81.25029    -76.50149 
   -75.85313    -77.30409    -57.38925    -59.33392    -64.16801    -66.00748    -65.83226    -63.39488     -59.4504    -60.61448    -76.75721    -74.90244 
   -57.59441    -55.10168     -58.3867    -63.29542    -44.83303    -46.80022    -43.16856    -43.20301    -58.23545    -61.21027    -58.19721    -57.73089 
   -58.26151    -57.74171     -60.2189    -59.16062    -45.84607    -45.70247    -46.61257    -46.51792    -58.29536    -58.55181    -57.57651    -57.14388 
     -56.851    -57.41561    -56.21076    -58.23172    -66.72271    -66.16257    -45.77512    -44.70973    -57.41857       -58.17    -77.01034    -75.94099 
   -58.02054    -60.32632    -60.20551    -59.25202    -64.19681    -67.67918    -47.93399    -45.43938    -59.97842    -58.83634    -78.03513     -78.1755 
   -53.75779    -56.22613    -56.66713    -54.80785    -45.44868    -43.76666    -46.02758    -43.81325    -59.82153    -57.64154    -58.82583     -58.5638 
   -77.58865    -77.46662    -78.01274    -77.98688    -65.18587    -66.23713    -65.79791    -64.63327    -75.59372    -76.17784    -75.02618    -76.42993 
   -57.14444     -58.5542    -57.47381    -57.89881    -64.42007    -66.52659    -44.99779    -44.06285    -57.34919    -57.64126    -76.82771    -77.58103 
   -55.70177    -57.93776    -77.44423    -77.24902    -66.19268    -65.43588    -46.57419    -45.89466    -77.37709    -75.46996    -77.79359    -76.84197 
   -58.63308    -58.53454    -58.03541    -58.82045    -67.27774    -65.65176    -47.41495    -47.36245    -59.41617    -58.97057    -76.18882    -76.13299 
   -76.38458    -78.44284    -76.75485    -76.01322    -46.63323    -46.54729    -64.57585    -64.14371    -77.37787    -76.68746    -58.89958    -58.82344 
   -53.57868    -55.36866    -54.85093    -54.80889     -41.2286    -46.54628    -41.64322    -41.39094    -56.90188     -55.2065    -58.85657    -59.58961 
   -58.74665    -57.23721    -58.48576     -57.3853    -48.01273    -45.61009      -48.225    -45.76878    -58.94445    -56.91274    -60.30793    -58.51603 
   -74.96686    -77.38138    -76.98603    -75.64976    -46.76046    -48.59066    -64.48209      -63.955    -76.94098    -74.00411    -59.64496    -59.52938 
   -60.79923    -58.39494    -59.07179    -58.57729    -46.54409    -46.27939    -48.03603    -45.97755    -57.51362    -58.83694     -59.0282    -60.26451 
   -57.83774    -58.49214    -56.94841    -57.37568    -42.33433    -48.71541    -42.95347    -40.96248    -57.71231    -55.16833    -58.37341    -55.39562 
   -58.48387    -57.21801    -63.31798    -56.95616    -47.61845    -48.65151    -47.43545    -45.07052    -59.71281    -58.54763    -61.15131    -58.86513 
   -57.13272     -55.1763     -59.3626    -56.16608    -46.52458    -45.28672    -45.46391    -46.56865    -58.10262    -57.03557    -59.67957    -57.04752 
   -58.99874    -60.07934    -59.42936    -59.40245    -45.00607     -45.7598    -46.91534     -43.5278    -59.00395    -60.23888    -57.53289    -58.36557 
   -55.30215    -57.38128    -57.29145    -57.32877    -64.43386    -65.76768    -44.36459    -43.25056    -57.30252    -55.32854    -75.66634    -75.60411 
   -55.76935    -57.71366    -60.61346    -59.40846    -66.23592    -68.56641    -48.40679    -46.37138    -58.74371    -59.50494    -77.99514    -78.63525 
   -73.05199    -60.00057     -59.7331    -59.51559    -65.12561    -67.76094    -44.33511    -45.58348    -59.97344    -59.12549     -77.2189    -79.62679 
   -74.78347    -73.94411    -77.12736     -77.7981    -66.34472    -66.73148     -63.2035    -60.06824    -78.28137    -78.01417    -76.69245    -76.18551 
