sbs.hcal.adc.timeoffset = 
   -77.36431    -76.21792    -77.05976    -77.91865    -62.36776    -66.91924    -68.78362     -63.2335    -75.96489    -77.79507    -81.53049    -76.78168 
   -75.79122    -77.80996    -57.89512    -59.83979    -64.16801    -66.51306    -66.08505    -63.30858     -59.6405    -59.00552     -77.0374    -74.97299 
    -57.5325    -55.03978    -58.57829    -63.29542    -43.31924    -46.81302    -43.17496    -43.20301    -58.23545    -57.99236    -57.22324    -57.80144 
    -58.1996     -57.6798    -60.60209    -59.16062    -45.84607    -47.35536    -46.61257    -46.51792    -58.29536    -58.55181    -57.80194    -57.24254 
   -57.67733    -58.24194    -56.16284    -58.65488    -66.72271    -66.16257    -45.83749    -44.71429    -57.71062       -58.17    -77.01034    -75.94099 
    -58.0184    -60.32204    -60.20551    -59.25202    -64.19681    -67.67918    -47.90555    -45.65118    -59.97842    -57.61543    -78.00933    -77.98531 
   -53.75779    -56.22471    -56.66713    -54.80785    -45.44868    -43.10659    -46.12262    -44.45298    -59.83047    -57.64154    -58.94753    -58.56331 
   -77.50172    -77.46662    -78.01274    -77.98688    -65.18587    -66.44111    -66.08446     -64.7199    -75.67888    -76.26209    -75.39456    -76.40614 
   -56.88366     -58.5653    -57.60268    -58.81051    -64.35994    -66.48406    -44.99779     -44.0836    -58.17468    -57.64126    -76.84691    -77.56435 
   -56.10937    -57.93776    -77.44423    -77.20792    -66.20743    -65.43588    -46.60456    -45.91124    -77.35321    -75.65457    -77.79359    -76.80969 
   -60.11666    -58.60041    -58.03541    -58.93385    -67.27774    -65.65044    -47.41495    -47.37307    -59.41617    -59.04648    -76.22825    -76.19322 
   -76.38752    -78.86858    -76.79511    -75.98644    -46.63323    -46.54729    -64.57585     -64.1561    -77.37787    -76.68746    -59.04701    -58.82344 
   -53.70473    -55.58381    -55.03681    -54.02887     -41.2286    -46.54628    -41.64322    -41.39094    -56.90188     -55.2065    -58.81316    -59.58961 
    -58.9958    -57.27105    -58.48576     -57.3853    -48.01352    -45.65161    -48.26893    -45.76878    -58.94445    -56.91608    -60.30125      -58.532 
   -75.11669    -77.58174    -77.03081     -75.6967     -46.7959    -48.62314    -64.48209    -64.00138    -76.92921    -74.00771    -59.71627    -59.52938 
   -60.79923    -58.40621     -59.1394    -58.59795    -46.52698    -46.28588    -48.03603    -45.97755    -57.55546    -58.78846    -59.05263    -60.36861 
   -58.09253    -58.51799    -56.94841    -57.40837    -42.33433    -48.71541    -42.95347    -40.96248    -57.80023    -55.16574    -58.37341    -55.39562 
   -58.48387    -57.21801    -63.54095    -56.95616    -47.61845    -48.65151    -47.43545    -45.08767    -59.71281    -58.58233    -61.15131    -59.04894 
   -57.45596     -55.1763    -59.40694    -56.16608    -46.50122    -45.35418    -45.46391    -46.55417    -58.10262    -57.03557    -59.67957    -57.04752 
   -58.99874    -60.07934    -59.42936    -59.47158    -45.05728    -45.78676    -46.98008     -43.5278      -59.079    -60.23888    -57.66818    -58.42227 
   -56.70078    -56.10431    -57.33404    -57.32877    -64.43386    -65.76879    -44.36459    -43.25056    -57.31189     -55.4471    -75.86363    -75.60411 
   -56.39269     -57.5617    -60.61346    -59.64725    -66.23592    -68.56641    -48.40679    -46.37138    -58.84051    -59.52228    -77.99514    -78.63525 
   -73.03423     -59.9915     -59.7331    -59.50699    -65.12561    -67.76094    -44.33511    -45.59427    -60.04489    -59.12549    -77.24346    -79.36055 
   -74.75703    -73.93227    -77.12736     -77.7981    -65.86325    -66.76931     -63.2035    -60.15272    -78.35863    -78.01417    -76.69245    -76.18551 
