sbs.hcal.adc.timeoffset = 
   -77.01434    -77.34585    -78.26735    -79.11588    -63.13059    -66.06884     -67.0752    -64.33242    -76.85188    -78.17685    -81.62105    -76.61316 
   -78.23421    -78.87967    -58.59223    -60.60306    -65.04625    -66.37817    -64.78352    -63.57184    -60.04047    -59.24204     -76.6605    -75.89961 
   -59.81912    -56.63149    -58.64869    -63.43765    -44.45738    -47.49044    -43.72761    -44.15371     -59.7004    -58.81028    -57.19944    -58.13586 
   -60.31344     -59.2426    -60.84341     -59.4005    -46.42164    -47.53995     -46.8506    -46.77184    -58.80746    -59.65029    -58.26664    -57.16662 
   -58.60803    -59.14421    -57.11621    -59.15371    -67.29238    -66.67252    -45.80616     -44.8082    -57.93074    -58.36559    -77.11949    -76.46836 
   -58.63316    -59.61614    -59.30443    -59.02428     -64.2815    -67.67583    -48.02999    -45.54442    -59.83959    -58.03297    -78.38905     -78.6048 
   -54.30325    -55.73839    -55.45373    -54.54027    -45.53446    -42.55871    -46.34896    -44.30075    -60.00317    -57.80722    -59.34841    -58.93099 
   -78.34224    -78.12305    -78.12944    -78.11158    -65.33762    -66.49553    -65.99569    -64.74499    -75.45798     -76.4861    -75.67681    -76.59842 
   -57.56681    -59.00306    -57.63162    -58.78144    -64.42531    -66.62268    -44.71342    -44.05466    -58.38809    -58.00044    -76.85506    -77.57122 
   -56.21345    -58.00625    -77.55095    -77.21496    -66.58627    -65.42483    -46.75028    -46.13288    -77.51666    -75.57678    -78.02906    -77.16022 
   -60.00214    -58.64527    -58.03139    -58.57365    -67.36159    -65.86013     -47.4808    -47.56721    -59.56902    -59.14803    -75.85645    -76.22282 
   -76.77898    -79.05987    -76.87283    -75.96622    -46.81295    -46.61926    -64.60807    -64.21247    -77.37044    -76.68487    -59.38439    -58.85467 
   -52.89824    -55.18095    -54.99118    -54.38282    -41.45407     -46.4926    -41.71578    -41.51004    -57.00154    -55.49236    -59.16163    -59.86608 
   -59.40411    -57.74895    -58.58658    -57.54565    -48.03698     -45.6707    -48.44467    -45.98221    -59.03275    -56.71069    -60.16392    -58.63901 
   -75.15703    -77.53574    -77.20615    -75.81346    -46.89117    -48.76375    -64.52154    -63.96277    -77.09964    -73.17412    -59.65268    -59.65698 
   -60.70626    -58.79765    -59.29317     -58.8572    -46.56485    -46.29951    -48.10096     -46.1135    -57.60284      -58.604    -58.95697    -60.33904 
   -58.05369    -58.64733    -57.09807    -57.41344    -42.32451    -48.80856     -43.0107    -41.19407    -57.74494    -55.27922    -58.46227    -56.13894 
   -59.30798    -57.48682    -63.89271    -57.33039    -47.77922    -48.78209    -47.62838    -44.89736    -59.60612    -58.54578    -60.99592     -59.0408 
   -57.33195     -55.3362    -59.51797     -56.4137    -46.68655    -45.54478    -45.51972    -46.51359     -58.0245    -57.17024    -59.90442    -57.41967 
   -59.33037    -60.19787    -59.41639    -59.48246    -45.18397    -45.91492    -47.07257    -43.57395     -59.0357    -60.27088    -57.49329    -58.36688 
     -56.623    -56.37478    -57.39385    -57.51882    -64.56153    -66.11004    -44.64165    -43.42105    -57.36826    -55.61568    -75.64248    -75.70717 
    -56.7513    -57.99229    -60.84976    -59.97086    -66.41583    -68.77795    -48.64683    -46.73514    -58.84727    -59.44039    -77.85394    -78.80412 
   -71.05478    -60.26814     -60.0417    -59.76168    -65.32495    -67.96555    -44.66843    -46.02798     -60.2556    -59.16254    -77.41139    -79.26227 
   -75.71381    -74.52777    -77.43487    -78.04048    -66.25082    -66.81698    -63.31608    -60.35742    -78.38033    -78.02063    -76.74437    -76.72002 
