sbs.hcal.adc.timeoffset = 
   -66.81744    -66.15201    -67.08975    -69.95372    -53.24391    -56.26197    -57.18604    -53.95435    -66.45783    -67.82577    -71.49437    -66.83851 
   -67.58796    -67.91724    -48.72659     -51.6273     -54.9343    -56.91731    -55.59609     -54.0418     -50.8922    -49.81223     -67.1601    -66.02151 
   -48.88931    -46.70904    -48.89218    -54.23978    -34.50911    -36.73171    -33.29299    -33.99377    -50.74435    -49.28267    -47.85917    -48.25462 
   -51.44497    -50.26768    -50.51986    -49.77287    -37.41263    -38.09759    -36.61504    -35.80585    -48.92919    -48.94553    -48.60523    -47.35015 
   -49.70951    -48.88473    -46.30948    -49.38339    -57.19198    -56.52027    -36.05347    -35.23642    -48.25595     -48.6181    -66.42445    -66.01964 
    -47.6686    -49.07701    -49.25963    -49.34202    -54.22118    -58.05864    -38.27099    -35.23919    -50.27199    -48.58729    -68.63204    -68.86973 
    -44.5917    -44.77647    -45.66045     -45.0238    -35.79461    -32.86065    -36.75202    -34.65116    -50.30542    -47.73802    -49.58869     -48.6118 
   -67.44463     -67.5848    -68.66869    -68.33291     -55.7599     -56.8181    -56.18322    -55.52561    -66.06241    -66.84873    -65.71141    -66.61897 
   -47.36504    -49.00369    -47.85565     -48.7164    -54.78721    -56.82606    -35.19872    -34.24631    -48.61113    -48.19273    -67.01318    -67.73379 
   -45.87514    -47.90145    -67.81913     -67.5178    -56.74759     -55.6766    -37.01953    -36.35749    -67.60624    -66.01231    -68.29522    -67.41792 
   -49.98854    -48.86847    -48.21409     -48.9908    -57.72979    -56.21124    -37.57444    -37.95344    -49.78662    -49.45883    -66.53918    -66.31771 
    -67.2666    -69.62911    -67.70861      -66.089    -37.22182    -36.93543    -55.16669    -54.34153    -67.41688    -66.93676    -49.55051    -49.17493 
   -42.72111    -45.89752    -45.44168    -44.85053    -31.99521    -36.96775    -31.93892    -31.58639    -47.17456    -45.69485    -49.70577    -50.57569 
   -49.56115    -48.13602    -48.94288    -47.61295    -38.40628     -35.9983    -38.78414    -36.34584    -49.18554    -46.80183    -50.67969    -49.19089 
   -65.17377    -68.02964    -67.72697    -66.03627    -37.11617    -39.25636    -54.63033     -54.3305    -66.72059    -63.79828    -50.11045    -50.00957 
    -50.8295    -48.97092    -49.29571    -48.85804    -36.87287    -36.69526    -38.09145    -36.35662    -48.11153    -48.90256     -49.4184    -50.38774 
   -48.34507    -48.61083    -48.14182    -47.12804    -32.70563    -38.97024    -33.26531    -31.35399    -47.95742    -45.45019    -48.69259    -46.39492 
   -48.54266     -46.6106    -54.38565    -47.29315    -38.12868    -39.01444    -38.04796    -35.27416    -49.64438    -48.83032    -50.72367    -49.08256 
   -48.03708    -46.01513    -48.80351    -46.25233    -36.89985     -35.8914    -35.97104    -36.86601     -48.0985     -47.1453      -49.942    -48.21966 
   -49.90786    -49.85644    -48.41745    -49.16389    -35.76586    -36.41146    -37.37245    -34.04677    -49.54123    -50.57339    -48.15493    -48.52614 
   -46.81055    -47.19732    -47.98259    -47.64535    -54.40183     -56.0158    -35.05617    -33.54843    -47.48504    -44.96417    -66.04158    -66.23237 
   -47.18225    -48.44809    -50.94495    -50.00947    -56.32424    -58.64647    -38.95482    -37.45992    -49.25922    -49.17121    -68.23245    -69.43403 
   -63.10259    -50.57235    -50.20542    -49.90197    -55.12899    -58.55117    -34.50934    -37.83862    -50.51775    -48.81842    -67.67444    -69.24848 
   -66.77281    -64.25855    -67.46801    -68.48241    -55.83746    -56.72877    -53.24205     -50.7705    -67.99286    -69.28343     -66.5985    -65.31389 
