#Tue Mar 11 16:47:07 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
             102           17.13           8.231
             103           52.97           7.626
             104          -37.89           7.765
             105         -0.9408            8.16
             106           23.78           7.735
             107           55.98           8.099
             108          -57.01           7.291
             109            1.21           7.177
             110            31.5           7.791
             111           83.61           8.984
             112          -38.15           7.744
             113          -20.88            6.46
             114           19.63           8.132
             115           40.37           6.487
             116          -27.99           7.197
             117           -9.84           6.487
             118           12.33           6.846
             119           51.97           6.639
             120          -44.37           6.673
             121           3.177            7.11
             122           13.71           6.439
             123           53.41           7.558
             124          -49.51           6.344
             125          -13.35            10.3
             126           16.62           6.329
             127           101.8           9.147
APV               58              11               0               3
               0           45.11           28.36
               1          -18.74           23.82
               2          -12.39           20.77
               3           25.34            21.1
               4          -155.8           8.661
               5          -75.99           8.226
               6          -11.34           10.22
               7           38.09           8.254
               8          -74.02           7.017
               9          -32.35           7.826
              10           28.52           7.845
              11           54.14           8.146
              12          -72.76           7.736
              13          -9.759           7.498
              14           28.41           7.547
              15           58.02           8.075
              16          -52.64            7.65
              17          -48.63           6.523
              18           16.79           12.98
              19           43.44           6.678
              20          -74.37           7.244
              21          -49.68           6.649
              22          -1.374           8.069
              23            52.9           6.523
              24          -38.18           6.919
              25          -15.69           6.982
              26           10.03           7.078
              27           67.51           7.106
              28          -37.33           6.568
              29           0.093           8.071
              30           42.42           6.744
              31           69.59           7.554
              32          -70.48            7.47
              33          -40.74           7.496
              34           4.986           7.653
              35           45.16           7.839
              36          -69.02           7.125
              37          -46.83           7.119
              38           35.69           8.139
              39           59.06           7.943
              40          -58.25           7.236
              41          -20.17           6.963
              42           26.51           8.495
              43           54.49           8.186
              44          -52.86           7.913
              45          -5.647           8.061
              46           37.32           7.152
              47           60.57           8.473
              48           -52.6           7.853
              49          -35.05           6.638
              50          -8.076           10.68
              51           46.37           6.514
              52          -61.73           6.978
              53          -30.19            6.67
              54           23.67           7.721
              55           57.33           6.482
              56          -50.39           6.713
              57          -28.19           7.201
              58           25.53           6.935
              59           72.04            7.13
              60          -32.35           6.498
              61           -9.24           8.829
              62           25.29           6.568
              63           77.19           8.014
              64          -56.12           7.341
              65          -51.87           7.739
              66          -6.322           9.582
              67           63.99            8.03
              68          -58.24           7.142
              69          -28.22            7.91
              70           19.39             8.6
              71           71.19           7.756
              72          -63.63           7.091
              73          -22.36           7.187
              74           17.88           7.805
              75           66.66           7.985
              76          -53.64           7.105
              77           2.519           7.024
              78           52.19           7.211
              79           81.72           8.537
              80          -71.88           7.712
              81          -47.54           6.411
              82           5.487           9.036
              83           53.22           6.416
              84          -69.73           7.273
              85           -41.9           6.488
              86            8.42           7.227
              87           70.73           6.467
              88          -53.14           6.603
              89          -31.08           7.149
              90           17.61           6.642
              91           56.95            7.12
              92          -45.08           6.258
              93           8.001           8.959
              94           41.76            6.39
              95           82.63           8.264
              96           -73.8           7.258
              97          -37.98           6.878
              98           14.49           9.006
              99            47.4            8.42
             100          -80.77           7.035
             101           -27.7           6.937
             102           32.39           7.914
             103           68.18           7.646
             104           -67.2           7.385
             105          -3.413           8.957
             106           25.48           7.503
             107           60.37           8.046
             108          -68.24           6.885
             109           11.75           7.698
             110           53.56           7.808
             111           110.4           9.024
             112          -61.35           7.562
             113          -43.49           7.022
             114           11.58            8.36
             115           51.87            6.37
             116          -58.52           6.939
             117          -46.22            6.42
             118           24.85           6.884
             119           71.87           6.597
             120          -56.33           6.498
             121          -4.161           7.158
             122           51.46           6.461
             123           74.37           7.449
             124           -37.5           6.194
             125          -1.987           10.63
             126           47.15            6.39
             127           113.2            8.98
APV               58              11               0               4
               0           60.24           30.02
               1           -30.7           26.03
               2           -29.8           23.53
               3           13.03           22.96
               4          -136.6           9.741
               5          -59.34           8.692
               6          -17.58           11.47
               7           21.87           8.597
               8          -60.64           7.932
               9          -28.34            8.43
              10           2.155           8.551
              11           55.53           8.665
              12          -46.71           8.957
              13          -28.49           8.178
              14           10.48           8.253
              15           60.73            8.59
              16          -28.62           8.749
              17          -27.27           7.235
              18          -27.14           13.86
              19            39.2           7.559
              20          -64.26           8.281
              21          -10.44           7.353
              22          -26.04           8.842
              23           49.78           7.255
              24          -50.57           7.866
              25          -28.75           7.619
              26           17.98           7.815
              27            62.6           7.657
              28          -41.06           7.289
              29           -31.3           8.645
              30           11.32           7.548
              31           82.47           8.121
              32          -36.26           8.698
              33           -32.8           8.311
              34          -12.74           8.597
              35           34.26           8.374
              36          -55.56           8.192
              37           -43.8           7.783
              38           21.29           9.047
              39           62.78           8.389
              40          -29.94            8.29
              41          -16.27           7.714
              42           16.77           9.237
              43           62.03            8.59
              44          -35.08           9.189
              45          -7.138           8.816
              46           12.28           7.851
              47           87.96           9.123
              48          -39.32           8.932
              49          -40.67           7.174
              50          -12.77           11.45
              51           11.96            7.28
              52          -45.37           8.088
              53          -52.56           7.301
              54          -13.12           8.517
              55           57.31           7.169
              56          -34.12           7.634
              57          -11.02           7.884
              58           26.66           7.999
              59           67.56           7.785
              60          -41.38           7.156
              61          -33.37           9.639
              62           29.71           7.389
              63           81.83           8.604
              64          -38.97           8.319
              65          -53.45           8.569
              66           9.053           11.13
              67           35.97            8.95
              68          -45.94           8.152
              69           -14.1           7.976
              70          -2.723            9.78
              71           30.58           8.189
              72          -17.69           8.221
              73          -27.94           7.673
              74           13.77            8.73
              75           67.32           8.646
              76          -36.53           8.301
              77          -14.76           7.781
              78           10.09           8.007
              79           100.7           9.169
              80          -53.43            8.88
              81          -46.33           7.096
              82           3.257           9.839
              83            34.1           7.287
              84          -57.63           8.302
              85          -33.12           7.071
              86           2.005           7.944
              87           47.17           7.251
              88          -57.38           7.455
              89          -19.77           7.843
              90           34.46           7.455
              91           70.77           7.912
              92          -27.48           7.069
              93          -34.67           9.548
              94           43.35           7.235
              95             101           8.927
              96          -36.58           8.284
              97          -44.02           7.649
              98            14.6           10.54
              99           46.86           9.284
             100          -39.75           8.009
             101          -37.84           7.631
             102           2.157           8.973
             103           76.67           8.302
             104          -33.98           8.496
             105          -16.81            9.23
             106           18.67           8.486
             107           69.35           8.799
             108          -47.33           7.964
             109          -18.59           8.287
             110              36           8.731
             111             116           9.646
             112           -45.7           8.626
             113          -30.75           7.005
             114         -0.5743           9.176
             115           55.62           7.309
             116          -38.75           7.964
             117          -22.96           7.063
             118           13.92           7.697
             119           67.79           7.212
             120          -28.78           7.393
             121          -16.69           7.814
             122           34.93           7.304
             123           59.79           8.126
             124          -42.84           7.045
             125          -21.47           11.91
             126           35.12           7.677
             127           161.6           9.777
APV               58              11               0               5
               0           36.34           31.59
               1          -23.14            27.4
               2           8.382              25
               3           18.65           24.66
               4          -189.4           9.752
               5          -43.25           8.758
               6           6.841           11.94
               7            23.4           9.097
               8          -113.4           7.839
               9          -30.64           8.347
              10           63.83           8.918
              11           70.16           8.709
              12          -82.23           8.819
              13           2.851           8.169
              14           56.32           8.685
              15           48.71           8.868
              16          -77.04           8.435
              17           -57.9           7.179
              18            20.5           15.01
              19              35           7.677
              20          -92.23            8.25
              21          -41.09           7.258
              22           2.544           8.827
              23           64.19           7.367
              24          -104.1            7.56
              25          -16.11           7.577
              26           36.82           7.817
              27           52.92           7.827
              28          -88.36           7.209
              29           -1.71           8.453
              30           50.55            7.65
              31           66.89           8.274
              32          -60.41            8.53
              33          -52.24           8.162
              34           21.46           9.113
              35           60.52           8.865
              36            -109           7.982
              37          -22.69           7.685
              38           30.69            9.29
              39           85.09           8.755
              40            -104           8.218
              41           -4.39           7.568
              42           62.28           9.691
              43           66.24           8.861
              44          -97.48           8.843
              45           26.79           8.835
              46           64.23           8.208
              47           68.34           9.077
              48          -85.33           8.532
              49          -61.35            7.13
              50           13.87           11.45
              51           74.46           7.436
              52          -94.27            7.87
              53          -34.07           7.273
              54           23.53           8.569
              55           73.34            7.35
              56          -79.77           7.569
              57          -5.822           7.797
              58            48.9           8.124
              59            62.3            7.88
              60          -73.28           7.072
              61           28.17           9.428
              62           51.87           7.446
              63           90.08           8.792
              64          -92.19           8.171
              65           -45.8           8.631
              66           26.93            11.6
              67           62.35           9.081
              68          -107.5           8.037
              69          -27.88           7.997
              70           44.19           10.16
              71           58.11           8.701
              72          -88.84           8.096
              73         -0.1281           7.837
              74           70.03           9.197
              75           85.29           8.812
              76          -58.73           8.251
              77           13.07           7.791
              78           64.53            8.27
              79           68.39            9.86
              80           -87.8            8.45
              81          -30.68           7.151
              82           21.66           9.788
              83           35.69           7.391
              84          -86.93            8.13
              85          -26.31           7.244
              86           9.378           7.785
              87           60.13           7.419
              88          -82.55           7.535
              89          -18.34            7.97
              90            49.7           7.316
              91           63.24           8.022
              92          -78.28           7.063
              93           14.32           9.519
              94           59.43           7.087
              95           98.72           9.641
              96          -102.4           7.953
              97          -50.28           7.605
              98           28.46           10.99
              99           61.15           9.439
             100          -101.6           7.955
             101          -21.26           7.493
             102           53.72           9.252
             103            59.5           8.503
             104          -81.11           8.415
             105             1.8           9.406
             106           59.48           8.791
             107           76.08           9.006
             108           -78.5           7.864
             109           16.36           8.143
             110           59.52           8.967
             111           99.88           9.807
             112          -93.81           8.396
             113          -35.79           7.073
             114            21.8            9.01
             115           51.94           7.294
             116          -115.4           7.738
             117           -38.4           7.109
             118           29.35            7.64
             119           63.63           7.275
             120          -88.27           7.233
             121          -8.996           7.779
             122           61.36           7.298
             123           57.64           8.228
             124          -54.79           7.012
             125           9.571           11.29
             126           78.02            7.64
             127           136.2           9.852
APV               58              11               0               6
               0           89.47           33.25
               1           10.87            27.8
               2          -3.633           24.87
               3          -13.36           24.28
               4          -143.2           9.923
               5          -36.02           8.983
               6          -18.59           10.94
               7           18.41           9.047
               8          -33.98            8.09
               9           8.931           8.498
              10          -3.115           8.524
              11           49.38            8.73
              12          -32.06           9.028
              13          -11.93           7.962
              14           1.094           8.305
              15           49.22             9.3
              16          -42.29           8.847
              17          -16.37           7.398
              18          -8.084           13.24
              19            17.3           7.508
              20          -44.69           8.446
              21          -22.19           7.352
              22          -4.762           8.699
              23           23.53           7.435
              24          -50.69           7.987
              25          -11.99           7.562
              26          -1.222           7.669
              27           28.51           7.812
              28          -30.53           7.392
              29          -10.28           8.232
              30           29.35           7.535
              31           65.49           14.66
              32          -41.79           8.554
              33          -17.23           8.556
              34           5.426           8.237
              35           18.62           8.427
              36           -16.3           8.289
              37          -28.84           7.749
              38           3.981           8.708
              39           46.17           8.712
              40          -43.08           8.316
              41          -18.43           7.725
              42           10.22           9.045
              43           51.64           8.953
              44          -23.42           9.119
              45           6.036           8.507
              46           16.21           8.042
              47           64.85           9.606
              48          -22.28            9.13
              49          -4.601           7.438
              50          -24.52           10.88
              51           27.91           7.344
              52          -22.54           8.286
              53          -14.48           7.445
              54           -4.37           8.255
              55           37.88           7.305
              56          -38.36           7.903
              57           -20.9            7.71
              58           25.11           7.808
              59           42.41           7.965
              60          -19.71           7.328
              61          -12.08           9.096
              62           6.504           7.288
              63           68.19           9.101
              64          -43.61            8.51
              65          -7.519            8.86
              66           7.191           10.57
              67           30.29           8.807
              68          -26.65           8.209
              69          -8.857           8.184
              70          -1.561           9.502
              71           38.47           8.568
              72          -54.24           8.319
              73          -33.42           7.911
              74           6.982           8.687
              75           49.92           8.638
              76          -33.52           8.463
              77           4.833           7.731
              78           11.74           8.051
              79           79.11            9.65
              80          -27.01           8.918
              81          -42.94            7.34
              82          -23.73           9.177
              83           6.072           7.435
              84          -24.32           8.651
              85          -13.04           7.448
              86           1.741           7.545
              87           59.08           7.395
              88          -40.93           7.727
              89          -20.95           7.763
              90           16.38           7.234
              91           38.44           7.918
              92          -44.18           7.271
              93          -16.21           9.179
              94           10.25           7.095
              95           67.54            9.23
              96           -21.5           8.357
              97          -17.32           7.844
              98           1.638           9.802
              99           22.94           9.233
             100          -22.45            8.19
             101          -11.24           7.613
             102           19.46           8.896
             103           27.94           8.557
             104          -46.81           8.617
             105          -4.566           9.306
             106          -10.32           8.666
             107           51.34           8.947
             108          -39.57           8.146
             109          0.6593            7.75
             110           31.69           8.574
             111           97.03           9.995
             112          -29.37           8.648
             113          -14.22           7.346
             114          -5.449           8.537
             115           15.07           7.224
             116          -59.58           7.982
             117          -23.68           7.157
             118           3.577           7.467
             119            53.6           7.461
             120          -31.31            7.64
             121          -18.96           7.686
             122          -1.507           7.107
             123           57.51           8.245
             124          -28.62            7.22
             125           -22.9           10.73
             126            34.1           7.695
             127             117           10.19
APV               58              11               0               7
               0            88.7           34.09
               1          -12.72           29.46
               2          -19.03           26.87
               3           8.889           25.21
               4          -170.6           13.49
               5          -43.93           8.493
               6          -26.73           10.36
               7           32.15            9.68
               8          -54.58           8.621
               9          -42.28           9.741
              10            2.73            7.95
              11           56.52           9.435
              12          -44.62           8.764
