#Thu May 22 16:32:04 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
             113          -28.11           6.721
             114           32.15           7.363
             115           34.87           6.675
             116          -83.92           6.916
             117          -5.356           6.664
             118            31.9           6.547
             119           34.43           6.693
             120          -54.25            6.74
             121          -10.46           6.848
             122           50.91           6.507
             123           51.36           7.471
             124             -16           6.622
             125           2.725           7.706
             126           39.88           6.849
             127           93.79           9.264
APV               58              11              10               1
               0           49.66            32.3
               1          -44.58           26.88
               2          -36.65           24.14
               3          -71.27           23.84
               4          -134.7           10.38
               5          -64.68           7.987
               6          -7.162           9.166
               7           48.72           7.883
               8          -51.52           7.376
               9          -25.36           7.024
              10           4.419           7.466
              11           35.59           7.825
              12          -72.03           8.042
              13          -17.73            6.94
              14           32.33           7.208
              15           78.29            7.98
              16          -28.06           7.761
              17           -38.6           6.945
              18           18.79           8.817
              19           46.43           6.974
              20           -56.2           7.471
              21          -47.38           6.918
              22           18.29           6.927
              23           46.85           6.786
              24          -59.16           7.153
              25          -21.71           6.991
              26           10.88           6.617
              27           49.97            7.02
              28          -40.53           6.881
              29          -31.16            7.02
              30           31.56           6.818
              31           85.32           7.619
              32          -39.57           7.711
              33          -34.29           7.254
              34           15.95           7.205
              35           50.21           7.308
              36          -57.17           7.538
              37          -42.49            6.74
              38           9.902           7.406
              39           53.71           7.781
              40           -57.9           7.587
              41          -31.37           6.986
              42           24.33           7.816
              43           40.06           7.931
              44          -43.36           7.543
              45          -1.364           8.323
              46           21.44           7.115
              47           74.22           8.537
              48          -14.78           7.545
              49          -28.27           6.914
              50          -5.395           7.991
              51           47.66           6.871
              52          -52.27           7.191
              53          -13.79           6.881
              54          -3.085           6.815
              55           50.95           6.692
              56          -43.39           7.013
              57          -26.15           6.826
              58           26.66           6.887
              59           66.38           7.139
              60          -35.72           6.697
              61          -9.086           7.244
              62           32.77           6.615
              63           93.91            8.15
              64          -57.23            7.52
              65          -47.65           7.002
              66           14.93           8.015
              67           48.68           7.551
              68          -55.65           7.446
              69          -43.76           6.601
              70           18.55           7.804
              71           63.13           7.601
              72             -64            7.45
              73          -12.17           6.603
              74           14.16           7.114
              75           64.18            7.66
              76          -47.16           7.281
              77          -25.07           6.909
              78           32.57           6.911
              79           83.43           8.458
              80          -47.64           7.491
              81          -50.63           6.858
              82           3.901           7.488
              83           50.79           6.888
              84          -55.79           7.411
              85          -43.68           6.865
              86           18.06           6.778
              87           47.72           6.842
              88          -53.85           6.812
              89          -29.34           6.988
              90           17.92           6.508
              91           79.41           7.244
              92          -51.54           6.626
              93          -9.152           7.453
              94           25.39           6.505
              95            97.5           8.184
              96          -52.47           7.506
              97          -52.91           6.744
              98          -8.187           8.029
              99           62.23           8.105
             100           -57.7           7.533
             101          -33.79           6.648
             102           42.75           7.585
             103           65.08           7.577
             104          -34.44           7.724
             105           1.038           7.575
             106           24.54           7.213
             107           64.12           7.979
             108          -43.67           7.069
             109           9.095            7.82
             110           43.87           7.193
             111           102.6           8.857
             112          -42.39           7.326
             113          -16.11           6.863
             114           10.05           7.257
             115           50.43           6.735
             116          -49.61            7.14
             117          -38.38            6.69
             118           16.07           6.617
             119           55.79           6.688
             120          -62.92           6.796
             121          -26.75           6.845
             122           18.48           6.522
             123           56.81           7.276
             124          -43.84           6.578
             125          -13.38           7.969
             126           44.27            6.93
             127           146.9           9.119
APV               58              11              10               2
               0           89.67           31.28
               1           -27.5           26.92
               2          -49.23           24.06
               3          -81.98            23.1
               4          -110.9           10.09
               5          -58.01           7.775
               6          -20.89           8.731
               7           7.391           7.513
               8          -24.77           7.169
               9          -18.86           6.856
              10           3.915           7.127
              11           49.16           7.596
              12          -43.24           7.858
              13          -13.32           6.743
              14           10.33           6.882
              15           63.57           7.724
              16          -45.66           6.951
              17          -21.04           6.746
              18          -50.69           8.335
              19         -0.5132           6.626
              20          -50.23           7.046
              21          -33.52           6.723
              22          -18.54           6.565
              23           25.41           6.591
              24          -46.69           6.796
              25           -22.1            6.75
              26           14.27           6.416
              27           59.71           6.941
              28          -39.55           6.519
              29          -16.37           6.855
              30           40.12            6.61
              31           68.37           7.301
              32          -33.02           7.221
              33          -29.58           6.958
              34          -18.17           6.936
              35           28.37           7.139
              36          -43.65           7.143
              37          -32.44           6.457
              38           6.674           7.044
              39           28.12           7.524
              40          -8.442           7.469
              41          -2.354           6.712
              42           12.83            7.41
              43           36.82           7.681
              44           -27.3           7.249
              45          -28.25           8.372
              46           24.36           6.898
              47            68.8           8.438
              48          -32.83           6.977
              49           1.779           6.677
              50          -25.93            7.55
              51           2.827           6.356
              52          -24.02           6.813
              53          -27.95           6.607
              54           3.381           6.524
              55           38.77           6.351
              56          -34.65           6.696
              57          -34.89           6.677
              58           33.96           6.732
              59           54.42           6.918
              60          -38.25           6.392
              61           -17.3           7.069
              62           24.88           6.345
              63           72.27           7.986
              64          -46.91           6.884
              65          -15.26           6.634
              66          -8.809            7.48
              67           34.27           6.951
              68          -31.78           7.211
              69          -18.56           6.295
              70           4.278           7.188
              71           46.22           7.308
              72           -29.5           7.364
              73           -11.9           6.322
              74           2.038           6.878
              75           68.83           7.646
              76             -33           7.043
              77          -11.88           6.784
              78           24.23           6.588
              79           74.75           8.243
              80          -55.26           6.881
              81          -18.59           6.579
              82           3.996           7.319
              83            37.3           6.501
              84          -30.54           6.968
              85          -19.86           6.611
              86           6.178           6.462
              87           36.43           6.484
              88          -25.53           6.644
              89          -31.47           6.838
              90           5.153           6.072
              91           56.23           6.961
              92          -18.76           6.397
              93          -18.03           7.301
              94           31.93           6.073
              95           90.51           7.999
              96          -37.42           5.842
              97          0.3331            6.52
              98          0.8243           7.655
              99           25.55           7.666
             100          -53.97           7.182
             101           13.38           6.385
             102            21.2           6.942
             103           46.94           7.192
             104          -34.66            7.62
             105          -14.04           7.563
             106           16.91           6.871
             107           47.79           7.774
             108          -29.79           6.732
             109          -17.23           7.636
             110           47.11           6.827
             111           98.56           8.824
             112          -44.15           6.851
             113          -37.23           6.571
             114          -1.998           6.927
             115           20.11           6.296
             116           -24.4           6.778
             117           -3.69           6.359
             118           18.92           6.267
             119            44.3           6.386
             120          -28.48           6.625
             121           6.591           6.708
             122           24.66           6.277
             123           72.25           7.206
             124          -16.54           6.252
             125          -21.18           7.428
             126           40.93           6.711
             127           104.4           9.073
APV               58              11              10               3
               0           117.7           30.99
               1          -43.65           26.65
               2          -23.09           23.35
               3          -79.41           24.33
               4          -117.1           8.754
               5          -68.06           7.386
               6          -0.933            5.54
               7           27.46           7.072
               8          -57.18           4.535
               9          -23.46           6.371
              10          -10.19           4.698
              11           36.47           7.028
              12           -48.8             4.8
              13          -11.15           6.348
              14           13.92           4.868
              15            40.3           7.144
              16          -28.41           4.556
              17          -33.05           6.568
              18           7.501           5.595
              19           24.47           6.075
              20          -48.34           4.692
              21          -53.46           6.358
              22           11.61           5.342
              23           45.64           5.765
              24             -31           4.665
              25           -24.2           6.409
              26           24.54           5.339
              27           29.06           6.198
              28          -29.95           4.715
              29          -28.45           6.308
              30          -7.993           5.202
              31           49.57           6.649
              32          -31.01           4.664
              33          -39.56           6.397
              34           18.49           4.713
              35           37.98           6.768
              36             -40           4.767
              37          -43.83           5.922
              38              11           4.776
              39           59.14           6.722
              40          -38.13           4.868
              41          -30.17           6.291
              42           25.81           4.947
              43           38.11           7.096
              44          -38.12           4.946
              45           2.519           7.852
              46           3.253           4.779
              47           47.72           7.647
              48          -41.35           4.373
              49          -66.32           6.399
              50          -6.733           5.559
              51           41.98           5.761
              52          -39.68           4.493
              53          -42.87            6.32
              54           23.03           5.433
              55           55.99           5.723
              56             -32           4.554
              57          -22.19           6.272
              58          -5.518           5.256
              59           41.35           6.259
              60          -39.89           4.499
              61          -5.917           6.434
              62           10.61           5.273
              63           67.67            7.29
              64          -30.82           4.389
              65          -41.76           5.744
              66           8.142            6.97
              67           56.73           6.802
              68          -31.47           6.643
              69          -43.17           5.718
              70           13.16           6.558
              71           46.51           5.137
              72             -28           6.803
              73         -0.9013           5.866
              74           18.68           6.173
              75           43.94           7.073
              76          -45.77           5.894
              77           4.364           6.357
              78              12           6.124
              79           66.84           7.657
              80          -26.88            6.65
              81          -27.48            6.24
              82           14.74           6.129
              83           49.63           5.673
              84           -24.5           6.535
              85          -43.07           6.228
              86            34.4           5.637
              87           66.37           6.075
              88          -44.29           6.038
              89          -15.65           6.231
              90           17.17           5.436
              91           46.26           6.444
              92          -34.93           5.822
              93          -7.157           6.286
              94           28.61             5.4
              95           75.24           7.317
              96          -47.31           6.702
              97           -43.2           5.864
              98           21.41           7.133
              99           49.34           7.195
             100          -37.93           6.461
             101          -37.07           5.736
             102           22.46           6.544
             103           47.51           6.928
             104          -25.23           6.825
             105         -0.3974           7.132
             106           16.98           6.414
             107           59.86           7.191
             108          -30.41           5.825
             109           13.05            7.26
             110           32.19           6.578
             111           86.11           8.106
             112          -31.32           6.395
             113          -43.63           6.221
             114           18.51           5.907
             115           35.43           5.709
             116          -24.06           6.368
             117          -31.71           5.942
             118           21.49           5.491
             119           46.31           5.809
             120          -39.74           6.135
             121        0.004933           6.156
             122           25.65           5.397
             123           48.31           6.643
             124          -46.46           5.815
             125           1.877           6.153
             126           38.85           5.657
             127           115.3           8.267
APV               58              11              10               4
               0           69.96           32.26
               1          -28.31            26.7
               2          -27.23            24.8
               3          -41.29           25.06
               4          -165.3           10.85
               5          -61.19           8.363
               6          -3.501           11.97
               7           56.53           9.313
               8          -74.95           7.977
               9          -25.79           7.823
              10           16.11            9.05
              11           47.95           9.146
              12          -27.22           8.829
              13          -5.608           7.778
              14           32.51           8.899
              15           55.59           9.122
              16          -69.72           8.433
              17          -26.71           7.721
              18         -0.8296              11
              19           31.67           7.484
              20          -68.13           8.122
              21          -36.53           7.587
              22          -4.753           7.941
              23            42.5           7.408
              24          -61.39           7.653
              25          -23.96           7.644
              26           24.44           7.475
              27           56.02           7.696
              28          -43.45           7.467
              29          -5.784           7.903
              30           28.12           7.358
              31           63.38           8.401
              32          -53.55           8.558
              33          -31.99           7.654
              34           9.382           8.902
              35           32.58            9.12
              36          -83.49           8.229
              37          -19.01           7.448
              38           26.46           9.073
              39           45.95           8.979
              40           -69.1           8.289
              41          -8.768           7.521
              42           17.47           9.637
              43           54.23           9.312
              44          -35.73           8.159
              45           11.92           9.163
              46           36.02           8.532
              47           71.82           9.981
              48          -59.88           8.146
              49          -26.73           7.648
              50           6.331           9.628
              51           46.08           7.231
              52           -69.5           7.941
              53           -20.8           7.589
              54           3.499           7.781
              55           64.65           7.251
              56          -62.91           7.457
              57          -14.87            7.76
              58           24.03           7.676
              59            63.4           7.966
              60          -33.61           7.352
              61           3.228             8.2
              62           55.72           7.304
              63           51.13           9.602
              64           -67.4           8.237
              65          -27.13           7.276
              66            32.3           10.99
              67           48.52           9.075
              68           -61.8           8.057
              69          -5.788           7.312
              70           11.27           9.851
              71           42.06           11.91
              72          -54.86           8.875
              73           -16.5           7.359
              74           13.81           8.837
              75           48.53           9.361
              76          -46.04           7.399
              77            7.54           8.151
              78           25.32           8.492
              79           89.21           10.04
              80          -49.12           8.239
              81          -28.59           7.491
              82           4.037           8.896
              83           53.11           7.268
              84          -81.27           7.933
              85          -27.58           7.663
              86           20.16           7.643
              87           48.84           7.517
              88           -48.6            7.45
              89          -28.74           7.877
              90           14.67           7.263
              91           41.85           7.969
              92          -28.39           7.343
              93           6.942             8.7
              94           30.87           7.146
              95           73.67           9.384
              96          -82.63           8.184
              97          -34.31            7.29
              98           13.43           10.66
              99           65.44           9.648
             100          -67.61           7.967
             101          -7.472           7.432
             102           4.298           9.197
             103            48.9           8.863
             104          -59.58           8.565
             105          -17.22           8.665
             106           16.24           8.849
             107           73.73           9.361
             108          -17.69           7.563
             109           20.32           8.842
             110           56.62           9.121
             111           91.93           11.15
             112          -75.77           7.792
             113          -35.77            7.45
             114           19.59           8.517
             115           46.32           7.208
             116           -53.7           7.759
             117          -17.54           7.356
             118           16.25           7.422
             119           52.02           7.278
             120          -69.24            7.36
             121          -3.895           7.793
             122           27.54           7.244
             123           67.63           8.412
             124          -28.61           7.187
             125          -3.546           9.453
             126           44.72           7.585
             127           112.3            12.3
APV               58              11              10               5
               0           104.1           32.86
               1          -24.98           27.28
               2          -25.02           24.77
               3          -74.53           24.93
               4          -137.4            10.7
               5          -57.35           8.012
               6          -10.99           10.88
               7           14.23           8.083
               8           -34.9           7.288
               9          -20.08           7.106
              10           22.25           8.265
              11           48.54           8.106
              12          -27.16           8.073
              13          -14.95           7.047
              14           15.66           7.984
              15           46.48           8.067
              16          -9.581           7.661
              17          -18.48           6.871
              18          -4.028           11.25
              19           14.45            7.26
              20           -36.6           7.466
              21           -7.58           6.935
              22           5.937           7.598
              23           52.86            6.77
              24          -28.94           6.968
              25          -11.22           6.999
              26           21.03           7.027
              27           41.95           7.078
              28          -19.48           6.749
              29           6.692           7.515
              30           19.32            7.04
              31           44.15           7.461
              32          -44.45           7.714
              33          -29.96           7.289
              34           5.913           8.035
              35            26.5           8.072
              36          -39.03           7.493
              37          -20.66            6.77
              38           18.32           8.181
              39           55.56           7.946
              40          -31.67           7.608
              41          -22.81            6.83
              42           14.66           8.491
              43           23.36           8.136
              44          -38.43           7.552
              45          -17.56           8.311
              46           23.25           7.697
              47           40.54           8.575
              48          -37.28            7.66
              49          -25.16             6.8
              50           5.506           9.611
              51           49.66           6.923
              52          -34.87           7.282
              53          -15.63           6.857
              54          -7.579           7.339
              55           28.45           6.628
              56          -37.67            6.82
              57          -9.944           7.194
              58           12.04           7.337
              59           55.13           7.157
              60          -14.07           6.717
              61          -5.183           7.931
              62           16.65           6.827
              63           34.51           7.951
              64          -46.51           7.471
              65          -29.72           6.778
              66           11.67              10
              67           39.44           8.223
              68          -41.67           7.442
              69          -31.83           6.692
              70           11.79           8.823
              71           42.74            7.82
              72          -36.04           7.478
              73          -5.523           6.708
              74           39.75           8.192
              75           34.14           8.015
              76          -43.62           7.141
              77          -8.468           7.443
              78           18.72            7.44
              79            59.5           8.602
              80           -35.1           7.578
              81          -3.911           6.957
              82          -4.117           8.709
              83           28.83           6.911
              84          -42.66           7.397
              85          -29.55           6.856
              86           9.953           7.285
              87           39.65           6.758
              88          -18.38           6.924
              89          -42.17           7.237
              90           14.53           6.875
              91           42.23           7.285
              92          -30.05           6.587
              93          -23.24           8.403
              94           9.779           6.456
              95           54.73           8.151
              96          -49.99           7.468
              97          -36.18           6.804
              98           24.49           9.522
              99           30.65           8.601
             100          -52.18           7.378
             101          -8.502           6.889
             102           12.33           8.158
             103           19.48            7.69
             104          -42.11           7.884
             105          -10.12           8.064
             106           16.77           7.977
             107            46.6           8.117
             108           -26.2           6.921
             109          -9.541           8.292
             110           35.67           7.905
             111           78.82           9.013
             112           -20.8           7.459
             113         -0.2295           6.867
             114           20.88           8.239
             115           40.58           6.785
             116          -36.62           7.075
             117          -7.812           6.751
             118           31.56            7.14
             119            29.7            6.65
             120          -45.79           6.762
             121         -0.7175           7.303
             122            19.4           6.892
             123           27.63           7.465
             124          -33.47           6.503
             125          -13.46           9.611
             126           20.14           7.332
             127           81.73           9.218
APV               58              11              10               6
               0           142.9           32.52
               1           11.44           26.77
               2           12.72           23.73
               3          -59.56           24.98
               4          -117.5           10.68
               5          -45.63           8.346
               6          -6.293           9.529
               7           -12.8           8.147
               8          -18.32           7.649
               9              22           7.129
              10          -3.392           7.719
              11          -6.421           8.246
              12          -22.11           8.221
              13           12.59            6.97
              14           7.663           7.471
              15          -21.36           8.293
              16          -5.203           7.703
              17          -4.975           7.246
              18           9.118           8.851
              19          -6.778           7.243
              20          -28.31           7.708
              21          -7.734           7.125
              22           13.27           7.179
              23           17.06           7.178
              24          -24.27           7.344
              25          0.5058           7.213
              26           11.18           6.983
              27           1.273           7.509
              28          -20.88           10.66
              29          -6.439           7.308
              30           -4.87           7.054
              31          0.3652           7.924
              32          -4.278           7.728
              33          -2.061           7.734
              34           32.83           7.502
              35           14.33           7.702
              36          -28.58           7.725
              37           17.57           7.028
              38           48.65           7.699
              39           2.213           8.018
              40          -11.22           7.873
              41           5.558           7.081
              42           33.94           8.102
              43         -0.2915           8.247
              44          -12.21           7.933
              45            14.3           8.068
              46           6.454           7.306
              47          -14.43            8.74
              48          -26.62           7.414
              49           2.717           7.146
              50           14.59           8.067
              51           11.16           6.944
              52          -31.91           7.314
              53           21.39           7.143
              54           8.859           7.128
              55           1.288            6.97
              56          -17.69           7.214
              57           10.09           7.191
              58          -7.003           7.075
              59          -25.27           7.438
              60          -5.514           7.389
              61           11.25           7.643
              62           20.47           6.997
              63          -14.89           8.441
              64          -28.29           7.524
              65           2.066           7.327
              66           27.73            8.53
              67           11.11           7.789
              68          -18.06           7.664
              69           22.24           6.883
              70            15.4           7.867
              71          -1.919           7.911
              72          -8.406           7.791
              73           11.84           6.841
              74           9.259           7.549
              75          -26.47            8.14
              76          -23.62           7.691
              77           7.816           7.128
              78           6.427           7.145
              79          0.8462           8.899
              80          -31.75            7.48
              81          -7.515           7.027
              82           10.53           7.657
              83           14.98           7.058
              84          -11.96            7.58
              85            20.4           7.088
              86           9.074           6.966
              87          -8.115           7.149
              88          -8.488           7.143
              89          -10.98           7.219
              90           16.74           6.828
              91          -24.04           7.597
              92          -24.74           6.873
              93           6.223            7.65
              94           20.65           6.731
              95           7.566           8.582
              96          -11.36           7.598
              97           13.54           7.204
              98           1.837            8.28
              99           15.77           8.349
             100          -25.39           7.631
             101           12.67           6.972
             102           12.15           7.552
             103           5.149           7.887
             104           -36.6           7.969
             105            10.5           7.586
             106           18.69           7.526
             107          -8.368           8.402
             108          -38.54           7.378
             109           7.203           7.765
             110           24.13           7.539
             111           13.87           9.267
             112          -17.03           7.476
             113           9.639           7.058
             114           19.94           7.459
             115           2.165           7.055
             116          -27.92           7.326
             117           24.62           7.087
             118           19.25            6.87
             119           2.504           7.178
             120          -13.16           7.035
             121           15.84           7.171
             122           14.55           6.955
             123          -5.893           7.915
             124          -7.405           6.895
             125           4.298           8.075
             126           10.35            7.14
             127           32.15           9.558
APV               58              11              10               7
               0           81.81           32.24
               1          -40.26           27.24
               2          -28.56            24.6
               3          -46.29           25.91
               4          -142.3           10.64
               5           -63.1           8.523
               6            2.93            10.1
               7           61.91           8.784
               8          -48.27           7.975
               9          -25.27           7.585
              10           8.462           8.272
              11           47.68           8.701
              12           -54.3           8.872
              13             -31           7.474
              14           12.57           7.914
              15           74.64           8.808
              16          -32.89           8.048
              17           -56.5           7.448
              18          -7.195           9.756
              19           37.23           7.458
              20          -66.91           7.906
              21          -37.52           7.555
              22           4.019           7.507
              23           60.35           7.382
              24          -53.26             7.7
              25          -20.05           7.617
              26           13.67           7.288
              27           70.72           7.777
              28          -55.71           7.329
              29          -37.47           7.709
              30           9.781           7.057
              31           85.58           8.284
              32          -34.91            8.09
              33          -27.05           8.103
              34          0.8157            7.86
              35           28.17           8.381
              36          -58.37           7.979
              37          -31.93           7.423
              38           21.22           8.067
              39            65.3           8.658
              40          -56.67           8.268
              41          -29.07           7.525
              42           11.41           8.642
              43           70.47           8.847
              44           -50.6           8.476
              45          -13.29           8.466
              46           41.73           7.826
              47           87.46           9.449
              48           -42.5           7.888
              49          -34.89           7.438
              50           1.566            8.81
              51           56.86           7.273
              52          -53.23            7.76
              53          -34.48            7.39
              54          -4.997           7.302
              55           62.55           7.298
              56          -51.92           7.513
              57          -19.12           7.599
              58           3.743           7.351
              59            83.1           7.873
              60          -45.49           7.214
              61          -29.38           8.002
              62           40.95           7.694
              63           100.5           8.812
              64          -68.63           7.856
              65          -25.72           7.697
              66           7.597           9.227
              67           44.15           8.584
              68          -73.68           7.929
              69          -19.07           7.385
              70           -7.01           8.748
              71           61.16           8.611
              72          -51.13           8.308
              73          -25.79           7.263
              74           8.864           8.057
              75           62.31            8.67
              76          -54.33           8.022
              77          -2.636           7.526
              78           18.65           7.682
              79            88.2           9.465
              80          -61.74           7.951
              81          -26.96            7.46
              82           3.866           8.083
              83           44.69           7.226
              84          -54.43           7.951
              85          -19.04           7.418
              86           15.08            7.35
              87           49.46           7.385
              88          -54.68           7.482
              89          -38.01           7.694
              90            8.17           7.043
              91           55.56           7.957
              92          -45.56           7.236
              93          -22.04           8.096
              94           43.01           6.935
              95            98.4           9.074
              96          -49.56           7.959
              97          -42.37           7.535
              98           -4.98           9.087
              99           44.59           9.153
             100          -52.18           7.963
             101          -40.84           7.273
             102           27.69           8.315
             103           69.74           8.562
             104          -39.99           8.632
             105          -3.097           7.993
             106           12.74           7.962
             107           65.51           8.908
             108          -42.99           7.904
             109           5.002           8.064
             110           42.92           8.273
             111           130.3           10.02
             112          -53.94            7.66
             113          -59.34           7.355
             114           15.98           7.839
             115           50.66           7.156
             116          -38.22           7.774
             117          -44.61           7.242
             118           6.778           7.116
             119           66.41           7.424
             120           -47.1            7.45
             121          -25.42           7.561
             122            15.3           6.984
             123           86.59           8.188
             124          -32.23           7.156
             125           12.95           8.767
