#Wed May 28 15:20:24 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              68           -70.5           8.141
              69          -46.55           6.875
              70           36.15           11.13
              71           37.55           8.543
              72          -58.83           8.008
              73          -22.86           6.867
              74            42.4           9.481
              75           34.38           8.665
              76          -39.29           7.901
              77           -16.6           7.406
              78           16.83             8.5
              79            80.3           9.384
              80          -40.69           9.215
              81          -32.83           6.952
              82           9.069            10.6
              83           22.04           6.928
              84          -45.56           8.392
              85          -17.24           6.983
              86           16.29            8.14
              87           66.25           7.039
              88          -49.73           7.427
              89          -23.28           7.958
              90           36.26           7.377
              91           48.99             7.9
              92          -38.52           7.003
              93          -22.16            10.1
              94           18.13           6.968
              95           74.42           8.991
              96          -45.78            8.24
              97          -24.28           7.338
              98           24.48           11.64
              99            46.7           9.851
             100          -62.78           8.012
             101        0.003467           7.458
             102           17.43           9.658
             103           41.56           8.392
             104          -48.08           8.233
             105          -6.625           7.993
             106           27.66           9.159
             107           57.56           8.907
             108          -34.23           7.684
             109          -5.868           8.241
             110           42.28           9.534
             111           74.51           9.991
             112          -42.09           8.957
             113          -34.01           6.755
             114           29.73           9.671
             115            42.4           6.977
             116           -47.3           7.884
             117          -25.46           6.926
             118           25.07           7.816
             119           44.41           7.076
             120          -43.51             7.2
             121          -23.99           7.803
             122           45.76           7.096
             123           61.41           8.156
             124          -56.36            6.81
             125          -6.986           12.29
             126           39.78           7.065
             127           114.4            10.9
APV               58              11               0               2
               0           48.98           28.41
               1          -2.502           24.18
               2            12.3           22.16
               3          -16.81           21.82
               4          -143.3           8.648
               5          -53.13           7.565
               6          -2.835           11.12
               7           29.98           8.226
               8          -73.63           7.111
               9          -21.58           7.106
              10           19.45           7.976
              11            43.7           7.889
              12          -59.56           8.708
              13           -7.68           7.067
              14           -4.93           7.602
              15           34.14           7.903
              16          -42.75           7.941
              17          -24.45           6.626
              18          -15.58           13.07
              19           21.86           6.658
              20          -62.25           7.576
              21          -18.78           6.636
              22           19.86           8.075
              23           39.11           6.465
              24          -55.65           6.927
              25          -6.618           6.942
              26           1.347           7.016
              27           28.63           6.984
              28          -35.12            6.92
              29           6.178           7.915
              30           21.68            6.55
              31           77.17           7.585
              32          -10.31           8.009
              33             -28           7.568
              34           11.53           10.37
              35           17.89           7.543
              36          -54.77           7.327
              37          -35.28           7.062
              38            31.3           8.322
              39           53.94           8.027
              40          -59.55           7.415
              41          -20.21            6.88
              42           13.56            8.63
              43           48.28           7.979
              44          -55.75           8.064
              45           5.923           7.479
              46           12.55           7.199
              47           66.07           8.439
              48          -47.25           8.107
              49           1.484           6.664
              50          -5.262           10.52
              51           21.26           6.508
              52          -30.55           7.338
              53          -8.984           6.664
              54           11.82           7.791
              55           46.31           6.597
              56          -38.49           6.921
              57          -12.64           7.188
              58           6.247           6.945
              59           60.06           7.119
              60          -48.23           6.444
              61          -28.32           8.856
              62           13.42           6.527
              63           46.68           8.067
              64          -57.49           7.488
              65          -27.71           7.004
              66            8.89           10.66
              67           39.86           8.055
              68          -54.68            7.45
              69           -29.7           6.655
              70           2.571           9.256
              71           55.59           7.672
              72           -45.7           7.367
              73          -1.457           6.505
              74           31.02           8.131
              75           64.31           7.932
              76          -63.53           7.383
              77            1.98           6.698
              78           35.93           7.318
              79           74.19           8.605
              80          -32.32            8.04
              81          -5.681           6.572
              82           31.61           9.106
              83           44.88           6.512
              84          -57.85            7.56
              85          0.8528           6.586
              86           26.82           7.257
              87           43.15           6.557
              88          -48.73           6.914
              89          -4.416           7.301
              90           10.52           6.597
              91           43.84           7.195
              92          -63.29           6.527
              93          -6.204           9.003
              94           37.03           6.463
              95           74.36           8.289
              96          -43.73           7.472
              97          -29.55           7.025
              98          -12.62           9.747
              99           23.26           8.632
             100          -70.89           7.247
             101          -6.635           6.911
             102           16.77            8.36
             103            53.4           7.609
             104          -38.41           7.738
             105          -2.117           7.122
             106           23.41           7.852
             107           56.83           8.061
             108           -57.2           7.261
             109          0.6255           7.163
             110           31.03           7.966
             111           84.89            8.98
             112          -37.73           7.887
             113          -21.82           6.401
             114           18.94            8.35
             115              40           6.507
             116          -27.86           7.262
             117          -11.05            6.53
             118           11.44           6.914
             119           52.22           6.635
             120          -45.39           6.847
             121           1.582           7.121
             122           12.89           6.472
             123            53.6           7.564
             124          -50.34           6.315
             125          -14.42           10.71
             126           15.99           6.345
             127           102.9           9.196
APV               58              11               0               3
               0           46.15           28.19
               1          -19.43           23.46
               2             -15           20.68
               3           25.23              21
               4          -155.8           8.604
               5           -76.3           7.444
               6          -12.15           10.24
               7           38.91           8.236
               8           -74.5           7.078
               9          -32.28           7.119
              10           27.98           7.748
              11           56.24           8.082
              12           -73.4           7.661
              13          -9.364           7.152
              14           27.77           7.387
              15           60.39           8.065
              16          -51.89           7.788
              17          -49.04           6.537
              18           14.41            13.3
              19           43.19           6.773
              20           -74.5           7.316
              21          -49.63           6.674
              22          -2.862           8.218
              23           53.04            6.54
              24          -38.08           6.935
              25          -15.31           6.974
              26           8.892           7.159
              27           69.19           7.098
              28          -37.63           6.577
              29       -0.008467           7.969
              30              42           6.727
              31           72.09           7.542
              32           -69.6           7.557
              33          -41.15           7.276
              34           4.424           7.536
              35           45.54           7.869
              36          -68.78            7.14
              37          -46.95           6.967
              38           35.41           7.991
              39           60.08           7.958
              40          -58.72           7.205
              41           -19.8           6.805
              42           26.37           8.468
              43           56.51           8.088
              44          -53.54           7.855
              45           -4.71           7.693
              46           37.62           7.132
              47            62.9           8.372
              48          -51.88           7.967
              49          -35.23           6.576
              50          -9.702           10.97
              51           45.78           6.535
              52          -61.77           7.117
              53          -30.65           6.648
              54           21.81           7.963
              55           58.51           6.583
              56           -50.9           6.727
              57          -28.08           7.202
              58           24.55            7.01
              59           73.86           7.096
              60          -32.68           6.497
              61          -8.833           8.736
              62           24.81           6.519
              63           79.93           8.073
              64          -55.37           7.332
              65          -52.74           6.647
              66          -5.902           9.671
              67           64.81           8.056
              68          -58.67            7.18
              69          -29.37           7.158
              70           19.72           8.689
              71           72.79            7.71
              72          -64.73           7.082
              73          -22.66            6.52
              74           17.98           7.756
              75           68.65           7.986
              76           -55.3           7.075
              77           1.529           6.957
              78           52.58           7.157
              79           84.24           8.507
              80          -71.35           7.745
              81          -48.92           6.357
              82           4.355           9.129
              83           53.79           6.412
              84          -70.52           7.309
              85          -43.48           6.415
              86           7.941           7.314
              87           71.78           6.451
              88           -54.2           6.541
              89          -32.79            7.15
              90            17.6           6.716
              91           59.06           7.156
              92          -46.18           6.302
              93           6.205           8.903
              94           41.96           6.407
              95            84.7           8.135
              96          -73.62           7.287
              97          -39.15           6.761
              98            14.8           8.985
              99           48.18           8.401
             100          -81.48           7.061
             101          -28.82           6.838
             102           32.54           7.937
             103           69.94           7.674
             104          -68.77           7.361
             105          -3.751           7.478
             106           25.79           7.579
             107           63.02           8.011
             108          -70.04           6.715
             109           11.41           7.597
             110           54.14           7.799
             111           112.7           8.956
             112          -61.14           7.653
             113          -44.72            7.02
             114           10.49           8.426
             115           52.66           6.448
             116          -59.12            6.98
             117          -47.36            6.29
             118           24.13           6.934
             119           73.14           6.576
             120          -57.42           6.517
             121          -5.797           7.226
             122           51.12           6.497
             123           76.44           7.363
             124          -38.88           6.234
             125          -4.029           10.69
             126           47.19            6.45
             127           115.8           9.032
APV               58              11               0               4
               0           59.41           29.81
               1          -31.61           25.69
               2          -30.22           23.36
               3           14.87           22.86
               4            -137            9.56
               5          -59.55           8.061
               6          -15.76           11.54
               7           23.32           8.645
               8          -61.81           7.924
               9          -28.05           7.844
              10           3.868           8.573
              11           57.41           8.578
              12          -47.75           8.897
              13           -28.9           7.893
              14           12.19           8.395
              15           62.81           8.523
              16          -30.14           8.891
              17          -27.87           7.276
              18          -28.08           14.21
              19           40.18           7.634
              20          -65.27           8.268
              21          -10.97           7.229
              22          -26.01           9.004
              23           51.09           7.259
              24          -51.81           7.949
              25          -28.46           7.579
              26           18.61           7.856
              27           64.13           7.681
              28          -41.93           7.318
              29          -31.84           8.687
              30            11.9           7.595
              31            84.3           8.069
              32          -37.91           8.737
              33          -34.12           8.179
              34           -11.8            8.67
              35           35.91           8.359
              36          -56.88           8.095
              37          -43.83           7.635
              38           22.52           9.045
              39           64.56           8.222
              40          -30.74           8.305
              41           -15.9            7.57
              42           18.45           9.262
              43            63.1           8.629
              44          -36.93           9.032
              45          -7.191           8.627
              46           13.42           7.963
              47           89.87           8.996
              48             -41           9.033
              49          -41.04           7.224
              50          -12.88           11.71
              51           12.64           7.313
              52          -46.28           8.054
              53          -52.37           7.273
              54           -12.7           8.635
              55           58.99           7.219
              56          -35.16           7.667
              57          -11.09           7.927
              58           27.56           8.064
              59           68.64           7.694
              60          -42.59           7.153
              61          -34.29           9.571
              62           30.48           7.477
              63           83.34           8.538
              64          -40.16           8.364
              65          -54.48           7.504
              66           9.655           11.34
              67            37.3           8.936
              68          -47.21           8.202
              69          -15.16           7.352
              70          -2.452           9.809
              71           32.09           8.207
              72          -19.46           8.182
              73          -28.75           7.127
              74           14.58           8.757
              75           69.28           8.496
              76          -38.22           8.255
              77          -15.53           7.727
              78            11.4           7.987
              79           102.3           9.173
              80          -54.59           8.956
              81          -48.26           7.146
              82           2.068           9.917
              83           34.71            7.32
              84          -58.89           8.435
              85          -34.27           7.094
              86           1.614           8.064
              87           48.27           7.141
              88          -58.98           7.558
              89          -21.23            7.94
              90           34.88           7.424
              91           71.79           7.897
              92          -29.28           7.041
              93           -36.3           9.785
              94           43.62           7.179
              95           102.3           8.808
              96          -38.43           8.334
              97          -45.56           7.568
              98            15.3           10.63
              99           48.24           9.203
             100          -41.22           7.986
             101          -38.91           7.432
             102           3.036           9.103
             103           78.54           8.206
             104          -35.96           8.522
             105           -17.1           8.168
             106           19.66           8.474
             107           70.88           8.695
             108          -48.89           7.933
             109          -18.72           8.235
             110           37.34           8.794
             111           117.9           9.555
             112          -46.96           8.692
             113          -32.12           7.012
             114          -1.314           9.235
             115           56.29           7.206
             116           -40.1           7.927
             117           -24.5           6.969
             118           14.14           7.736
             119           69.24            7.15
             120           -30.5           7.328
             121          -17.75           7.833
             122           35.81           7.324
             123           61.51           8.037
             124          -44.07           6.971
             125          -22.79           12.17
             126           35.85           7.655
             127           163.1           9.789
APV               58              11               0               5
               0           38.07           31.32
               1          -21.76           26.99
               2           5.327           24.95
               3           17.47            24.5
               4          -186.9           9.615
               5          -42.26           8.102
               6           6.437            12.1
               7           23.23           9.062
               8          -111.9           7.883
               9           -30.1           7.726
              10           62.59           9.035
              11           69.31           8.777
              12          -81.01           8.794
              13           2.516           7.933
              14           54.76           8.722
              15           48.15           8.829
              16           -75.2           8.582
              17          -56.88           7.191
              18           17.98           15.28
              19           33.72            7.67
              20             -90           8.224
              21          -40.53           7.175
              22           1.127           8.911
              23           62.71           7.409
              24          -102.8           7.649
              25          -16.69           7.539
              26           35.73           7.844
              27           51.88           7.631
              28          -87.14           7.152
              29          -2.507           8.433
              30           48.89           7.723
              31           66.21           8.271
              32          -58.01           8.587
              33           -51.3           8.106
              34           20.52           9.124
              35           59.47           8.758
              36          -106.9           7.978
              37          -21.82           7.683
              38           29.89           9.246
              39           84.42           8.705
              40          -102.3           8.193
              41          -3.323           7.597
              42           60.98           9.584
              43           65.77           8.766
              44          -96.31           8.798
              45           26.75           8.468
              46           62.47           8.243
              47           68.22           9.224
              48          -83.39           8.628
              49          -60.55           7.186
              50           12.37           11.65
              51           72.64            7.45
              52          -92.49           7.884
              53          -33.81           7.384
              54           22.04           8.574
              55           72.42           7.259
              56          -78.45           7.551
              57          -6.441           7.771
              58           47.36           8.111
              59           61.33           7.793
              60          -72.26           7.034
              61           27.32           9.453
              62           49.93           7.371
              63           89.98           8.761
              64           -89.4           8.183
              65          -44.67            7.57
              66           26.54           11.88
              67           61.21           9.069
              68          -105.5           8.029
              69          -26.89           7.188
              70           44.02           10.31
              71           57.66            8.58
              72          -87.67           8.074
              73          0.2719           7.216
              74           69.53            9.25
              75           84.84           8.948
              76          -57.55           8.149
              77            12.9           7.667
              78           63.48           8.349
              79           67.69           9.784
              80          -85.73           8.534
              81          -30.39           7.153
              82           20.96            9.93
              83           34.63           7.296
              84          -84.67            8.23
              85          -26.39           7.242
              86           8.765           7.893
              87           59.53           7.299
              88          -80.89           7.414
              89          -18.56           7.975
              90           48.87           7.382
              91           62.18           8.021
              92          -77.19           7.072
              93           13.39            9.63
              94           58.21           7.162
              95           98.28           9.542
              96          -100.3               8
              97          -49.32           7.576
              98           28.52           11.11
              99           60.57           9.463
             100          -99.75           7.973
             101          -20.53           7.446
             102           52.92           9.346
             103           59.07           8.496
             104          -80.45           8.497
             105           1.702           8.005
             106           58.68           8.886
             107           75.55           8.909
             108          -77.52           7.841
             109           16.68           8.223
             110           58.48            8.93
             111           100.2           9.707
             112          -92.08             8.3
             113           -35.7           7.101
             114            21.2           9.024
             115            50.9           7.265
             116          -113.5           7.672
             117          -38.61           7.127
             118           28.24           7.642
             119           62.51           7.272
             120          -87.49           7.279
             121          -9.564           7.798
             122           60.43           7.317
             123           57.45           8.216
             124           -53.9           6.976
             125             8.6           11.44
             126           76.42           7.719
             127           136.6           9.757
APV               58              11               0               6
               0           88.74           32.97
               1           9.837           27.34
               2          -4.116           24.69
               3          -12.06           24.09
               4          -144.1           9.841
               5          -37.41           8.215
               6          -17.58           10.88
               7           19.43           8.788
               8          -35.01           8.103
               9           7.907           7.775
              10          -2.344           8.417
              11           50.42           8.759
              12          -33.87           8.923
              13          -13.23            7.72
              14           2.247           8.198
              15           50.45           9.128
              16          -43.83           8.741
              17          -17.55           7.443
              18          -7.928            13.1
              19           18.17           7.694
              20          -46.02           8.497
              21          -23.13           7.443
              22          -4.705           8.584
              23           24.22           7.414
              24          -51.75           7.992
              25          -13.05           7.592
              26          -1.002           7.652
              27            29.7           7.682
              28           -31.3           7.476
              29          -11.26            8.26
              30           30.13           7.518
              31           66.65            14.4
              32          -42.79           8.554
              33          -18.97           8.531
              34           6.421           8.192
              35           19.42           8.362
              36           -17.2           8.295
              37          -29.93           7.544
              38           4.668           8.618
              39           47.39           8.678
              40          -44.21           8.317
              41          -19.73           7.579
              42           11.43           8.897
              43           53.09           8.899
              44          -24.88           9.036
              45           5.617           8.133
              46           17.25           7.984
              47           66.76           9.685
              48          -23.51           9.052
              49           -5.95           7.467
              50          -24.69           10.88
              51           28.95           7.364
              52          -24.06           8.179
              53          -15.77            7.33
              54          -4.343           8.147
              55           38.18           7.273
              56          -40.07           7.838
              57          -21.82           7.695
              58           25.55           7.848
              59           43.73           7.858
              60          -20.72           7.348
              61          -13.32           8.972
              62           7.163           7.221
              63           69.56           8.987
              64          -44.13           8.474
              65          -8.527           7.834
              66           8.052           10.45
              67           31.71           8.749
              68          -27.53           8.234
              69          -9.551           7.296
              70         -0.4683           9.362
              71            39.7           8.542
              72          -54.85            8.22
              73          -33.52            7.22
              74           8.182            8.62
              75           51.08           8.666
              76          -34.87           8.377
              77           4.583           7.574
              78           12.83           7.932
              79           80.33           9.637
              80          -27.99           9.041
              81          -43.55            7.33
              82          -23.66            9.06
              83           7.279           7.285
              84          -25.07           8.526
              85          -13.46           7.324
              86           1.986           7.614
              87           59.67           7.474
              88           -41.5           7.787
              89          -21.27           7.788
              90           16.96           7.164
              91           39.93           7.896
              92          -44.92           7.187
              93          -17.01           9.161
              94           11.52           7.047
              95           69.38           9.157
              96          -22.99           8.305
              97          -18.15           7.695
              98           2.473           9.584
              99            24.2           9.173
             100          -23.83           8.117
             101          -11.66           7.454
             102           20.45           8.762
             103           28.99            8.51
             104          -47.87           8.575
             105          -4.506           7.874
             106           -10.4           8.401
             107           52.34           8.876
             108             -40           8.046
             109          0.8825           7.818
             110           33.16           8.541
             111            98.7            9.94
             112          -30.27           8.517
             113          -15.08           7.249
             114          -5.274           8.516
             115           15.87           7.197
             116          -60.23           7.984
             117          -24.39           7.069
             118           3.888           7.483
             119           54.53           7.403
             120          -31.92           7.632
             121          -19.12           7.581
             122         -0.7573           7.123
             123           58.76           8.207
             124          -28.94           7.187
             125          -23.43           10.64
             126            35.4           7.738
             127           118.6           10.03
APV               58              11               0               7
               0           86.72           33.81
               1          -13.53           28.93
               2          -21.29           26.58
               3            11.9           25.07
               4          -171.4           13.27
               5           -44.4           8.202
               6           -22.5           10.31
               7           35.65           9.625
               8          -56.35           8.705
               9          -41.86            9.39
              10           6.767           7.963
              11           58.73           9.308
              12          -46.13           8.723
