#Thu Feb 20 16:47:22 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = crate, slot, mpd, adc_ch, CM min, CM max
          58          11           0           0         317         458
          58          11           0           1         386         542
          58          11           0           2         421         583
          58          11           0           3           0           0
          58          11           0           4         448         602
          58          11           0           5         396         546
          58          11           0           6         474         618
          58          11           0           7         416         582
          58          11           0           8         364         485
          58          11           0           9         432         574
          58          11           0          10         431         560
          58          11           0          11         449         595
          58          11           0          12         365         472
          58          11           0          13         428         544
          58          11           0          14         477         592
          58          11           1           0         533         603
          58          11           1           1         493         595
          58          11           1           2         365         502
          58          11           1           4         655         790
          58          11           1           5         753         898
          58          11           1           6         673         812
          58          11           1           7         684         837
          58          11           1           8         478         603
          58          11           1           9         346         462
          58          11           1          10         451         552
          58          11           1          11         358         461
          58          11           1          12         555         647
          58          11           1          13         465         571
          58          11           1          14         243         325
          58          11           2           3         380         481
          58          11           2           2         429         532
          58          11           2           1         504         631
          58          11           2           0         376         515
          58          11           2           7         283         412
          58          11           2           6         340         492
          58          11           2           5         437         605
          58          11           2           4         478         616
          58          11           2          14         509         653
          58          11           2          13         456         599
          58          11           2          12         400         524
          58          11           2          11         506         631
          58          11           2          10         527         640
          58          11           2           9         539         670
          58          11           2           8         463         588
          58          11           3           3         521         673
          58          11           3           2         482         629
          58          11           3           1         494         645
          58          11           3           0         440         587
          58          11           3           7         489         630
          58          11           3           6         443         576
          58          11           3           5         419         566
          58          11           3           4         438         569
          58          11           3          13         421         512
          58          11           3          12         354         502
          58          11           3          11         471         591
          58          11           3          10         439         549
          58          11           3           9         444         554
          58          11           3           8         546         641
          58          11           4           0         299         467
          58          11           4           1         262         432
          58          11           4           2         403         572
          58          11           4           3         469         629
          58          11           4           4         559         722
          58          11           4           5         315         492
          58          11           4           6         310         474
          58          11           4           7         439         612
          58          11           4           8         493         624
          58          11           4           9         386         547
          58          11           4          10         488         618
          58          11           4          11         421         602
          58          11           4          12         248         445
          58          11           4          13         384         571
          58          11           4          14         335         582
          58          11           5           0         470         639
          58          11           5           1         555         717
          58          11           5           2         569         742
          58          11           5           4         347         491
          58          11           5           5         432         566
          58          11           5           6         477         596
          58          11           5           7         481         606
          58          11           5           8         451         568
          58          11           5           9         402         528
          58          11           5          10         447         555
          58          11           5          11         495         605
          58          11           5          12         492         593
          58          11           5          13         456         543
          58          11           5          14         429         526
          58          11           6           3         515         593
          58          11           6           2         437         534
