#Mon Mar 17 23:12:11 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = crate, slot, mpd, adc_ch, CM min, CM max
          58          11          12           0         478         583
          58          11          12           1         613         715
          58          11          12           2         543         650
          58          11          12           3         585         691
          58          11          12           4         686         793
          58          11          12           5         644         745
          58          11          12           6         588         696
          58          11          12           7         659         754
          58          11          12           8         585         672
          58          11          12           9         468         558
          58          11          12          10         420         511
          58          11          12          11         582         691
          58          11          16          10         504         608
          58          11          16          11         574         677
          58          11          16          12         548         645
          58          11          16          13         563         660
          58          11          16          14         381         476
          58          11          17           0         346         461
          58          11          17           1         451         558
          58          11          17           2         490         603
          58          11          17           3         448         559
          58          11          17           4         431         540
          58          11          13           0         425         550
          58          11          13           1         405         483
          58          11          13           2         497         591
          58          11          13           3         561         641
          58          11          13           4         336         408
          58          11          13           5         497         573
          58          11          13           6         500         599
          58          11          13           7         577         655
          58          11          13           8         390         467
          58          11          13           9         484         559
          58          11          13          10         367         452
          58          11          13          11         438         529
          58          11          16           5         456         542
          58          11          16           6         509         605
          58          11          16           7         554         639
          58          11          16           8         358         450
          58          11          16           9         577         668
          58          11          17           5         509         602
          58          11          17           6         501         585
          58          11          17           7         570         652
          58          11          17           8         563         649
          58          11          17           9         473         563
          58          11          14           0         317         416
          58          11          14           1         407         485
          58          11          14           2         296         404
          58          11          14           3         387         474
          58          11          14           4         394         479
          58          11          14           5         441         525
          58          11          14           6         475         580
          58          11          14           7         528         606
          58          11          14           8         555         638
          58          11          14           9         376         454
          58          11          14          10         422         500
          58          11          14          11         368         468
          58          11          16           0         578         666
          58          11          16           1         491         569
          58          11          16           2         380         465
          58          11          16           3         504         586
          58          11          16           4         389         473
          58          11          17          10         338         431
          58          11          17          11         281         370
          58          11          17          12         213         292
          58          11          17          13         398         482
          58          11          17          14         355         450
          58          11          15           0         582         705
          58          11          15           1         514         595
          58          11          15           2         536         629
          58          11          15           3         488         565
          58          11          15           4         591         670
          58          11          15           5         537         611
          58          11          15           6         598         689
          58          11          15           7         490         565
          58          11          15           8         422         495
          58          11          15           9         673         754
          58          11          15          10         447         521
          58          11          15          11         474         567
          58          11          18           0         482         583
          58          11          18           1         344         426
          58          11          18           2         556         637
          58          11          18           3         443         522
          58          11          18           4         415         497
          58          11          18           8         546         641
          58          11          18           9         452         537
          58          11          18          10         477         560
          58          11          18          11         546         636
          58          11          18          12         435         518
          20          11          12           0         360         483
          20          11          12           1         451         550
          20          11          12           2         465         570
          20          11          12           3         450         572
          20          11          12           4         493         582
          20          11          12           5         581         668
          20          11          12           6         662         761
          20          11          12           7         507         598
          20          11          12           8         493         592
          20          11          12           9         490         586
          20          11          12          10         486         575
          20          11          12          11         604         709
          20          11          15          10         516         624
          20          11          15          11         551         650
          20          11          15          12         381         482
          20          11          15          13         367         469
          20          11          15          14         467         565
          58          11          20           0        1235        1325
          58          11          20           1         475         605
          58          11          20           2         310         430
          58          11          20           3         302         421
          58          11          20           4         401         509
          58          11          19           0         557         677
          58          11          19           1         560         660
          58          11          19           2         502         594
          58          11          19           3         617         712
          58          11          19           4         519         610
          58          11          19           5         534         623
          58          11          19           6         583         677
          58          11          19           7         552         648
          58          11          19           8         508         597
          58          11          19           9         451         535
          58          11          19          10         546         634
          58          11          19          11         437         540
          20          11          15           5         568         688
          20          11          15           6         537         646
          20          11          15           7         424         524
          20          11          15           8         548         648
          20          11          15           9         522         625
          58          11          20           5         378         476
          58          11          20           6         293         384
          58          11          20           7         456         548
          58          11          20           8         531         642
          58          11          20           9         460         550
          20          11          13           0         500         653
          20          11          13           1         499         599
          20          11          13           2         396         519
          20          11          13           3         311         397
          20          11          13           4         410         494
          20          11          13           5         558         646
          20          11          13           6         497         600
          20          11          13           7         559         684
          20          11          13           8         406         489
          20          11          13           9         325         404
          20          11          13          10         594         685
          20          11          13          11         441         549
          20          11          15           0         314         415
          20          11          15           1         533         632
          20          11          15           2         557         675
          20          11          15           3         414         518
          20          11          15           4         452         552
          58          11          20          10         487         590
          58          11          20          11         474         570
          58          11          20          12         398         491
          58          11          20          13         268         358
          58          11          20          14         248         334
          20          11          14           0         574         688
          20          11          14           1         446         528
          20          11          14           2         591         691
          20          11          14           3         411         491
          20          11          14           4         619         706
          20          11          14           5         448         520
          20          11          14           6         464         548
          20          11          14           7         628         708
          20          11          14           8         482         553
          20          11          14           9         601         678
          20          11          14          10         445         520
          20          11          14          11         499         621
          58          11          21           0         571         668
          58          11          21           1         305         387
          58          11          21           2         576         671
          58          11          21           3         389         474
          58          11          21           4         263         354
          58          11          21           8         505         604
          58          11          21           9         411         515
          58          11          21          10         388         480
          58          11          21          11         441         529
          58          11          21          12         401         503
          58          11          22           0         459         582
          58          11          22           1         577         657
          58          11          22           2         558         654
          58          11          22           3         422         499
          58          11          22           4         670         747
          58          11          22           5         412         491
          58          11          22           6         502         589
          58          11          22           7         704         786
          58          11          22           8         733         811
          58          11          22           9         685         762
          58          11          22          10         721         793
          58          11          22          11         415         494
          24          11           9          10         444         523
          24          11           9          11         382         468
          24          11           9          12         504         587
          24          11           9          13         282         359
          24          11           9          14         440         523
          24          11          10           0         500         594
          24          11          10           1         524         598
          24          11          10           2         658         741
          24          11          10           3         557         632
          24          11          10           4         605         681
          58          11          23           0         549         646
          58          11          23           1         654         737
          58          11          23           2         692         780
          58          11          23           3         462         540
          58          11          23           4         465         542
          58          11          23           5         532         609
          58          11          23           6         497         573
          58          11          23           7         446         515
          58          11          23           8         471         539
          58          11          23           9         617         692
          58          11          23          10         563         637
          58          11          23          11         625         712
          24          11           9           5         455         548
          24          11           9           6         480         574
          24          11           9           7         439         522
          24          11           9           8         452         535
          24          11           9           9         436         522
          24          11          10           5         637         729
          24          11          10           6         545         623
          24          11          10           7         516         599
          24          11          10           8         605         681
          24          11          10           9         513         596
          25          11           8           0         409         520
          25          11           8           1         663         765
          25          11           8           2         554         658
          25          11           8           3         434         529
          25          11           8           4         430         521
          25          11           8           5         458         550
          25          11           8           6         578         685
          25          11           8           7         439         539
          25          11           8           8         686         776
          25          11           8           9         401         483
          25          11           8          10         619         704
          25          11           8          11         495         594
          24          11           9           0         678         790
          24          11           9           1         628         733
          24          11           9           2         582         684
          24          11           9           3         453         556
          24          11           9           4         595         693
          24          11          10          10         637         743
          24          11          10          11         460         553
          24          11          10          12         463         558
          24          11          10          13         514         609
          24          11          10          14         613         708
          24          11           8           0         493         628
          24          11           8           1         472         551
          24          11           8           2         308         419
          24          11           8           3         362         442
          24          11           8           4         466         548
          24          11           8           5         328         445
          24          11           8           6         388         482
          24          11           8           7         549         619
          24          11           8           8         546         637
          24          11           8           9         346         426
          24          11           8          10         590         674
          24          11           8          11         410         527
          24          11          11           0         473         563
          24          11          11           1         560         659
          24          11          11           2         422         512
          24          11          11           3         550         694
          24          11          11           4         504         597
          24          11          11           8         665         761
          24          11          11           9         625         716
          24          11          11          10         388         475
          24          11          11          11         562         658
          24          11          11          12         389         483
          24          11          12           0         443         584
          24          11          12           1         549         642
          24          11          12           2         519         627
          24          11          12           3         621         719
          24          11          12           4         450         548
          24          11          12           5         586         675
          24          11          12           6         562         661
          24          11          12           7         631         732
          24          11          12           8         550         634
          24          11          12           9         621         710
          24          11          12          10         475         578
          24          11          12          11         479         592
          25          11           9          10         342         445
          25          11           9          11         340         442
          25          11           9          12         503         611
          25          11           9          13         565         675
          25          11           9          14         341         433
