#Tue Mar 11 10:22:02 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
               8          -64.48           7.713
               9          -31.22           8.243
              10           26.57           9.221
              11           37.98           9.058
              12          -47.71           8.668
              13          -16.04           7.937
              14           24.16            8.79
              15           47.94           9.222
              16          -58.33           8.729
              17          -31.65            6.97
              18        -0.05307           14.99
              19           28.53           7.355
              20          -59.33           8.222
              21           -20.7           6.997
              22            21.4           8.951
              23           38.69           7.062
              24          -65.98           7.629
              25          -41.62           7.331
              26           30.57            7.74
              27           42.61           7.746
              28          -55.31           7.258
              29          -27.56           8.629
              30           41.68           7.252
              31           65.48           9.166
              32          -58.95           8.828
              33          -21.72           7.644
              34           7.754           9.513
              35           19.31           9.102
              36          -60.97           8.114
              37          -19.18           7.504
              38           37.18           9.726
              39           47.53           8.667
              40          -42.33            7.99
              41          -12.23           7.362
              42           46.17           10.14
              43           44.42           9.057
              44          -10.58           16.06
              45          -10.69           8.878
              46           41.36           8.227
              47           69.72            17.3
              48          -63.68           8.906
              49           -42.5           6.931
              50           6.011           12.28
              51           27.64           7.197
              52             -48           8.081
              53          -19.49           7.035
              54           9.764           8.409
              55           42.09           7.182
              56           -50.6           7.488
              57          -21.12           7.661
              58           24.25           7.568
              59           45.25           7.903
              60          -27.04           7.332
              61          -13.68           9.428
              62           20.98           7.018
              63           77.42           18.32
              64          -46.27           8.546
              65          -26.61           8.041
              66           19.26           12.36
              67           16.24           9.209
              68          -71.81           8.181
              69          -48.95           7.394
              70            36.1           10.95
              71            38.1           8.535
              72          -60.11            7.94
              73           -25.2           7.267
              74           43.89           9.358
              75           35.15           8.667
              76          -41.27           7.865
              77          -18.08            7.36
              78           18.63           8.372
              79           81.42           9.348
              80          -42.71           9.072
              81          -35.48           6.917
              82           9.081           10.26
              83           23.21           6.958
              84          -47.37            8.31
              85          -19.16           6.984
              86           16.69           7.995
              87           66.57           7.169
              88          -51.02            7.42
              89          -23.94           7.733
              90           37.79           7.244
              91           49.53           7.896
              92          -40.67           6.957
              93          -22.76           9.746
              94           20.01           6.927
              95            75.8           8.967
              96          -47.47            8.25
              97          -26.31            7.27
              98           25.12           11.42
              99           47.75           9.685
             100          -64.17           8.097
             101          -2.171           7.323
             102           18.41           9.457
             103           42.24           8.482
             104          -49.64            8.37
             105          -8.062           8.889
             106           29.27            8.94
             107           58.28           8.842
             108          -36.31           7.573
             109          -7.435            8.13
             110           43.79           9.404
             111           75.37           9.968
             112          -43.66           8.888
             113          -35.25           6.845
             114           29.91            9.35
             115           43.13           6.992
             116          -48.61           7.876
             117          -27.57           6.867
             118           25.74           7.617
             119           45.04           7.221
             120          -43.87           7.323
             121          -24.62            7.63
             122           47.56           7.076
             123           62.42           8.169
             124           -58.3           6.831
             125           -7.98           11.78
             126           41.33           6.996
             127           115.9           10.83
APV               58              11               0               2
               0           49.05           28.55
               1          0.5365           24.33
               2           11.88           22.19
               3          -19.04           21.81
               4          -141.7           8.718
               5          -51.06           8.108
               6          -3.302           10.99
               7           28.47           8.203
               8          -71.58           7.149
               9          -19.33           7.723
              10           17.69           7.965
              11           41.76           7.898
              12          -56.47           8.625
              13          -6.398           7.251
              14          -7.062           7.493
              15           32.29           7.931
              16          -42.32           7.812
              17          -22.62           6.694
              18          -16.35           12.53
              19           19.77           6.751
              20          -61.31           7.466
              21           -17.1           6.612
              22           19.65           7.928
              23           37.69           6.556
              24          -53.66           6.901
              25          -4.506           6.914
              26        -0.02793           6.909
              27           27.35           6.987
              28          -33.66            6.95
              29           7.098           7.836
              30           18.35           6.614
              31           75.25           7.591
              32          -9.374           7.932
              33          -26.11           7.596
              34           10.92           10.04
              35           16.05           7.483
              36          -52.96           7.383
              37          -33.09           7.069
              38           30.71            8.31
              39           52.62           7.993
              40          -56.88           7.293
              41          -17.44           6.831
              42           11.32           8.576
              43           46.49           7.943
              44           -53.2           8.016
              45           6.279           7.672
              46           10.11           7.164
              47           65.26           8.412
              48          -46.68           8.007
              49           3.119           6.665
              50          -5.998            10.2
              51           19.28           6.565
              52           -29.3           7.372
              53          -7.367           6.661
              54           10.84           7.551
              55           45.19           6.616
              56           -36.5           6.875
              57          -11.24           7.142
              58           4.297           6.871
              59           58.07           7.202
              60           -46.3           6.433
              61          -28.03           8.694
              62           10.54           6.433
              63           45.52           8.044
              64          -56.53           7.531
              65          -25.43           7.865
              66           8.443           10.42
              67           38.03           8.033
              68          -52.92           7.308
              69          -28.42           7.429
              70           1.846           9.058
              71           53.99           7.659
              72           -44.1           7.394
              73          0.1403           7.121
              74           29.74           7.928
              75            63.5           7.881
              76          -61.51           7.423
              77           3.123           6.733
              78           34.93           7.229
              79           73.53           8.498
              80          -31.33            8.01
              81          -4.147           6.546
              82           31.25           8.918
              83           42.84           6.512
              84          -56.36           7.449
              85           2.265           6.585
              86           26.18           7.175
              87            41.6           6.525
              88           -47.7           6.728
              89           -3.87           7.223
              90           8.941           6.588
              91           42.38           7.169
              92          -62.19           6.516
              93          -5.846           8.724
              94            35.7           6.423
              95           72.96           8.304
              96          -42.69           7.373
              97          -28.08           6.946
              98           -13.4           9.647
              99           21.37           8.538
             100           -69.2           7.237
             101          -5.373           6.896
             102            15.4            8.31
             103           52.09           7.606
             104           -36.6           7.728
             105          -1.577           8.035
             106           21.62           7.707
             107           55.55           8.006
             108          -55.06           7.195
             109          0.8297           7.187
             110           29.29           7.758
             111           83.63            8.97
             112          -36.41           7.846
             113          -21.19           6.425
             114           17.86            8.24
             115           38.22           6.508
             116          -26.88           7.206
             117          -9.958           6.442
             118           10.22           6.872
             119           50.76           6.687
             120          -44.46           6.731
             121           2.347           7.043
             122           11.43           6.453
             123           52.09           7.548
             124          -49.13           6.347
             125          -14.52           10.42
             126           13.87           6.352
             127           102.1           9.125
APV               58              11               0               3
               0           43.14           28.27
               1           -19.1           23.52
               2          -12.92           20.83
               3           25.66           20.99
               4          -156.5           8.504
               5          -76.15           8.025
               6          -12.18           10.25
               7           37.91           8.208
               8          -75.38           7.006
               9          -32.98           7.763
              10           28.75           7.758
              11           54.19           8.074
              12          -74.38           7.725
              13          -10.63           7.474
              14           28.67           7.378
              15           58.34           8.017
              16          -54.11           7.643
              17          -48.94           6.498
              18            17.6           13.08
              19           43.89           6.737
              20          -75.47           7.301
              21           -48.9            6.66
              22           -1.55           8.149
              23           52.46           6.547
              24          -39.49           6.956
              25          -15.63           6.915
              26           10.51           7.152
              27           68.08           7.092
              28          -38.42           6.557
              29          0.1432            8.02
              30           43.48           6.772
              31           70.08           7.552
              32          -71.76           7.569
              33          -40.98           7.421
              34           4.112           7.593
              35            45.4           7.887
              36          -70.22           7.127
              37          -46.96           7.034
              38            35.2           8.092
              39           58.53            7.97
              40          -59.75           7.198
              41          -20.88           6.911
              42           26.62           8.519
              43           54.68           8.072
              44          -53.77           7.767
              45          -6.008           8.054
              46           38.16           7.168
              47           60.96           8.503
              48          -53.66           7.892
              49          -34.67           6.581
              50          -7.404           10.77
              51           46.41           6.575
              52          -63.23            7.03
              53          -30.55           6.605
              54           23.38           7.733
              55           57.21           6.517
              56          -51.64           6.777
              57          -28.32           7.152
              58           26.01           6.964
              59           72.62           7.132
              60          -33.16           6.522
              61          -8.397           8.765
              62              26           6.513
              63           77.13            8.02
              64          -57.81           7.403
              65          -52.18            7.63
              66          -5.984           9.588
              67           64.76           8.001
              68          -59.31           7.145
              69          -28.46           7.669
              70           19.94           8.619
              71           72.18             7.7
              72          -64.32           7.111
              73          -22.22           7.203
              74           19.41           7.727
              75           67.08           7.898
              76          -54.27           7.154
              77           2.762           6.983
              78           53.24           7.209
              79           82.62           8.537
              80          -73.35           7.824
              81          -47.78           6.396
              82           6.464           9.066
              83           54.23           6.361
              84          -70.99           7.309
              85          -41.67           6.495
              86           9.307           7.267
              87           71.29           6.488
              88          -54.09           6.601
              89          -30.77           7.152
              90           18.88           6.709
              91           57.83           7.018
              92          -45.22           6.308
              93           9.138           8.893
              94           42.86           6.509
              95           83.07           8.071
              96          -75.24           7.242
              97          -38.09             6.8
              98           14.96           8.962
              99           48.52           8.386
             100          -81.95           7.042
             101             -28           6.942
             102           33.61           7.901
             103           68.76           7.649
             104          -67.62           7.286
             105          -3.331           8.684
             106           26.89           7.527
             107           61.04           8.014
             108          -68.73           6.848
             109           12.43           7.651
             110           55.01           7.798
             111           110.5           8.971
             112          -62.73           7.595
             113          -43.63           6.938
             114           12.45           8.327
             115           52.71           6.373
             116          -59.53           6.996
             117          -45.72           6.392
             118           26.44           6.973
             119           72.22           6.565
             120          -56.63           6.511
             121          -3.775           7.146
             122           53.12           6.449
             123           75.53           7.304
             124          -37.55           6.259
             125         -0.5567           10.65
             126           48.18           6.472
             127           113.1           8.964
APV               58              11               0               4
               0           59.84           29.94
               1          -31.17           25.78
               2          -30.56           23.46
               3           14.01            22.9
               4          -136.3            9.61
               5          -59.83           8.636
               6          -16.58           11.34
               7            22.8           8.536
               8          -61.09            7.86
               9          -27.72           8.277
              10           2.201           8.468
              11           56.52           8.572
              12          -47.21           8.771
              13          -27.77           8.055
              14           10.42            8.19
              15           62.28           8.535
              16          -29.03           8.747
              17          -27.65           7.291
              18          -30.11           13.87
              19           38.69             7.6
              20          -64.56           8.337
              21          -10.71           7.328
              22          -27.98            8.86
              23           49.71           7.284
              24          -50.71           7.865
              25          -27.88           7.529
              26           16.62           7.875
              27           63.29            7.66
              28          -41.21           7.364
              29          -30.78           8.605
              30           10.34           7.633
              31           83.83           8.133
              32          -36.55           8.784
              33          -33.45           8.234
              34          -13.21           8.598
              35           34.56           8.292
              36          -56.12           8.125
              37          -43.85           7.673
              38            21.1           8.891
              39           63.76           8.299
              40          -30.43           8.329
              41          -15.07           7.537
              42           17.08           9.079
              43           62.84           8.656
              44          -36.38           9.074
              45          -6.699           8.901
              46           12.24           7.944
              47           90.03           9.057
              48             -40           8.901
              49          -40.77           7.187
              50          -15.45           11.39
              51           11.81           7.325
              52          -45.67           8.016
              53          -52.47           7.294
              54          -14.54           8.547
              55            58.3           7.144
              56          -34.23           7.662
              57          -10.54           7.823
              58           25.61           7.958
              59           68.49           7.788
              60          -41.57           7.149
              61          -33.83           9.537
              62           28.88           7.429
              63           83.67           8.543
              64          -38.96           8.364
              65          -54.08           8.328
              66           10.13           11.21
              67           37.13           8.843
              68          -46.08           8.087
              69          -14.99           7.878
              70          -1.627           9.745
              71           32.29           8.155
              72          -18.43           8.249
              73          -28.58           7.579
              74           14.68           8.663
              75           69.42           8.488
              76          -37.88            8.26
              77          -15.32           7.593
              78           10.98           7.982
              79           102.6           9.104
              80          -53.57           8.935
              81          -47.26           7.081
              82            1.41           9.745
              83           34.81           7.264
              84          -58.07           8.329
              85          -33.87            7.14
              86           1.387           7.871
              87           48.08           7.204
              88          -58.27           7.527
              89          -21.22           7.881
              90           34.24           7.445
              91           72.11           7.856
              92          -28.12           7.096
              93          -36.19           9.577
              94           43.58           7.232
              95           102.9           8.821
              96          -37.11           8.353
              97          -44.86           7.564
              98           15.42           10.65
              99           48.59           9.141
             100          -40.89           8.008
             101          -38.73           7.418
             102           3.284           9.052
             103           78.51           8.253
             104          -35.51           8.542
             105          -17.21           9.119
             106           19.56           8.374
             107           71.13           8.653
             108          -48.62           7.871
             109          -18.89           8.292
             110           37.46           8.709
             111             118             9.6
             112          -45.73           8.704
             113          -31.89            7.03
             114          -1.664           9.094
             115           56.23           7.315
             116          -39.03           7.969
             117          -24.09           6.977
             118           13.81           7.601
             119           69.29           7.267
             120          -29.42           7.387
             121          -17.71           7.783
             122           35.11           7.296
             123           60.99           8.108
             124          -43.92           6.957
             125          -22.97           11.82
             126           35.55           7.583
             127           163.1           9.777
APV               58              11               0               5
               0           36.45           31.51
               1          -24.09           27.16
               2           7.105           25.07
               3           18.08           24.58
               4          -188.8           9.734
               5          -44.43           8.595
               6           6.371           11.91
               7           23.29           9.033
               8            -114           7.771
               9          -31.39           8.246
              10           63.17           8.986
              11           69.91           8.741
              12          -83.13           8.776
              13          0.8423           8.061
              14            55.2           8.772
              15            48.6           8.882
              16          -76.53           8.602
              17          -57.95           7.238
              18           18.11           15.15
              19           34.17           7.708
              20          -91.94           8.272
              21          -41.65           7.247
              22          0.8665           8.923
              23           63.43           7.383
              24          -104.4           7.726
              25          -17.16           7.601
              26           35.53           7.915
              27           52.54           7.703
              28          -88.81           7.203
              29          -2.955             8.5
              30           49.21             7.7
              31            66.9           8.236
              32          -60.03           8.722
              33          -53.35           8.229
              34           20.64            9.12
              35           60.06           8.731
              36          -109.2           8.027
              37          -24.25            7.72
              38           29.53           9.244
              39           84.78           8.697
              40          -104.3           8.211
              41          -5.779           7.501
              42           61.34           9.641
              43           66.38           8.854
              44          -98.85           8.864
              45           25.27           8.702
              46           63.28           8.241
              47           67.99           9.057
              48          -84.85           8.555
              49          -61.18           7.188
              50           11.82           11.57
              51           73.53           7.406
              52          -94.31           7.861
              53          -34.88           7.385
              54           21.69           8.631
              55            72.8            7.29
              56          -80.17           7.484
              57           -6.86            7.76
              58            47.5           8.063
              59           62.08           7.741
              60          -73.87           7.064
              61              27           9.429
              62           50.38           7.386
              63           89.85           8.746
              64          -90.83           8.179
              65          -45.74           8.213
              66            28.3           11.76
              67           63.67           9.189
              68          -106.9            7.93
              69          -27.41           7.861
              70           45.76           10.35
              71            59.1           8.651
              72          -88.81           8.067
              73          0.5626           7.691
              74           71.69           9.186
              75           85.68           8.876
              76          -58.57           8.093
              77           13.55           7.723
              78           65.59           8.319
              79           68.47           9.763
              80          -87.16           8.581
              81          -29.93           7.217
              82           22.53           9.908
              83           36.55           7.404
              84          -85.72           8.283
              85          -25.56            7.23
              86           10.36            7.93
              87           60.96           7.318
              88           -81.9           7.531
              89           -17.1            7.92
              90           51.01            7.38
              91           63.35           8.004
              92          -77.56           7.021
              93           14.67           9.596
              94           60.14           7.146
              95           98.61           9.569
              96          -101.8           8.068
              97           -49.8           7.589
              98            30.1           11.05
              99            61.9           9.468
             100          -101.1           7.902
             101          -20.61           7.493
             102           54.62            9.25
             103           60.42           8.494
             104          -81.06           8.435
             105           2.589           9.121
             106           60.82           8.878
             107           76.39           8.997
             108          -78.74           7.821
             109           17.27           8.176
             110           60.42           9.004
             111           99.63           9.781
             112          -93.21           8.398
             113          -34.79           7.129
             114           22.36           9.144
             115           52.48           7.307
             116          -114.4           7.663
             117          -37.37            7.08
             118            30.4           7.602
             119           63.98           7.255
             120          -87.62           7.289
             121          -7.841           7.709
             122           62.29           7.324
             123           58.52           8.259
             124          -54.08           7.014
             125           9.949           11.37
             126           78.69           7.755
             127           136.1           9.882
APV               58              11               0               6
               0           88.02           33.35
               1           9.556           27.48
               2          -4.052           24.84
               3           -12.6           24.25
               4          -143.4            9.85
               5          -37.48           8.746
               6          -16.97           10.89
               7           19.61           8.913
               8          -34.54            8.12
               9           7.922           8.298
              10          -2.476           8.412
              11           49.74           8.706
              12          -32.88           8.975
              13          -13.67           7.942
              14          0.7248            8.15
              15           49.39           9.182
              16             -43           8.841
              17          -17.62           7.453
              18          -8.461           13.16
              19           17.85           7.558
              20           -45.3           8.517
              21          -22.97           7.345
              22          -4.309           8.569
              23           24.06           7.373
              24          -51.17           7.989
              25          -13.35           7.641
              26          -1.123           7.736
              27           29.01           7.766
              28          -30.88           7.484
              29          -11.73           8.302
              30           28.81           7.542
              31           65.57           14.45
              32           -42.5           8.634
              33           -18.4           8.509
              34           6.577           8.297
              35           19.17           8.376
              36          -16.71           8.332
              37          -29.84           7.632
              38           5.063            8.64
              39           46.84           8.727
              40          -43.98           8.304
              41          -19.63           7.536
              42           10.33           8.901
              43           52.08           8.879
              44          -24.42           9.036
              45           4.869           8.452
              46           16.04           7.932
              47           65.08           9.693
              48          -23.02           9.125
              49          -5.956           7.438
              50          -24.61           10.88
              51           28.75           7.348
              52          -23.35           8.262
              53          -15.38           7.393
              54          -4.277           8.285
              55           38.25           7.317
              56          -39.14           7.907
              57          -22.18            7.68
              58            24.6            7.84
              59           42.66            7.87
              60          -20.59           7.377
              61          -13.54           8.945
              62           6.883            7.28
              63           68.25           9.064
              64          -43.72           8.454
              65          -8.138            8.72
              66           8.017           10.49
              67           31.45           8.735
              68          -26.69           8.187
              69          -9.347           8.115
              70         -0.2973           9.457
              71           39.59           8.562
              72          -54.45           8.229
              73          -33.76           7.713
              74           7.978           8.636
              75           50.76           8.607
              76          -34.28           8.366
              77           4.508           7.613
              78           12.58           7.931
              79           79.78           9.533
              80          -27.13           9.039
              81          -43.29           7.321
              82          -23.57           9.058
              83           7.125           7.209
              84           -24.1           8.618
              85          -13.16           7.338
              86           1.931           7.595
              87           59.81           7.473
              88          -41.05           7.855
              89          -21.26           7.745
              90           17.14           7.233
              91           39.31           7.961
              92          -44.13           7.253
              93          -16.45           9.113
              94            11.3           7.108
              95           68.25           9.237
              96          -21.95           8.404
              97          -17.86           7.733
              98           2.795           9.792
              99           23.74           9.277
             100          -22.92           8.248
             101          -11.33           7.482
             102            20.4           8.813
             103           29.03           8.446
             104          -47.21           8.495
             105          -4.428           9.143
             106          -9.275           8.603
             107           51.78           8.845
             108          -40.34           8.064
             109           1.021           7.764
             110           32.81           8.446
             111           97.65           9.986
             112          -29.22           8.648
             113           -14.3           7.274
             114          -5.125           8.505
             115           15.66           7.209
             116          -59.43           7.964
             117          -23.39           7.201
             118           4.436            7.35
             119           54.52             7.4
             120          -31.29           7.724
             121          -18.66           7.622
             122         -0.9036           7.073
             123           58.15           8.194
             124           -28.4           7.156
             125          -23.39           10.71
             126           35.31           7.619
             127           117.6           10.23
APV               58              11               0               7
               0           85.12           33.93
               1          -13.65           29.24
               2          -19.12           26.69
               3           10.91           25.17
               4            -173           13.38
               5           -42.7           8.442
               6          -20.64           10.35
               7              34           9.668
               8          -57.12           8.682
               9          -41.72           9.615
              10           8.117           8.089
              11           56.93           9.356
              12          -47.13           8.695
