#Mon May 12 11:57:16 2025
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          58          11          12           0         432.33         11.162
          58          11          12           1         571.98         10.465
          58          11          12           2         501.55         11.346
          58          11          12           3         541.33         11.099
          58          11          12           4         659.39             11
          58          11          12           5         609.63         10.281
          58          11          12           6          558.1         11.195
          58          11          12           7         624.81         9.5789
          58          11          12           8         548.37         8.9863
          58          11          12           9         430.41         8.9814
          58          11          12          10         379.84         9.3308
          58          11          12          11         550.87         11.743
          58          11          16          10          578.4         10.294
          58          11          16          11         650.82         10.129
          58          11          16          12         621.61         9.8658
          58          11          16          13         638.14         9.8527
          58          11          16          14         452.52         9.7559
          58          11          17           0         344.76         12.385
          58          11          17           1         449.38         11.148
          58          11          17           2         493.57         11.864
          58          11          17           3         450.29         11.394
          58          11          17           4         427.77         11.459
          58          11          13           0         488.91         13.098
          58          11          13           1         444.82         7.9146
          58          11          13           2         546.47         9.7308
          58          11          13           3         605.46         8.2362
          58          11          13           4         371.26         7.4154
          58          11          13           5         536.88         7.7853
          58          11          13           6         549.98         9.8866
          58          11          13           7         619.73         7.9342
          58          11          13           8         425.82         7.7215
          58          11          13           9         522.39         7.7498
          58          11          13          10         408.31         8.9385
          58          11          13          11         480.52         9.6487
          58          11          16           5         523.64         8.2375
          58          11          16           6         582.87         9.0063
          58          11          16           7         622.27         8.1127
          58          11          16           8         427.88          8.954
          58          11          16           9         650.58         9.2047
          58          11          17           5         500.15         10.025
          58          11          17           6         487.75         9.2106
          58          11          17           7         557.67         8.9222
          58          11          17           8         553.88         9.1713
          58          11          17           9         461.54          9.548
          58          11          14           0         355.85         10.255
          58          11          14           1         437.54         8.1685
          58          11          14           2         340.57         11.051
          58          11          14           3            424         9.1861
          58          11          14           4         428.31         8.9035
          58          11          14           5         476.17         8.7001
          58          11          14           6         520.53         10.585
          58          11          14           7         559.75          8.074
          58          11          14           8         589.93         8.5674
          58          11          14           9         408.36          8.036
          58          11          14          10         456.27         8.2321
          58          11          14          11         410.23          10.29
          58          11          16           0         641.55         8.6949
          58          11          16           1         550.14          7.954
          58          11          16           2         438.34         8.4939
          58          11          16           3         564.31         8.2319
          58          11          16           4         447.75         8.4127
          58          11          17          10         367.68         9.4087
          58          11          17          11         308.11         8.6234
          58          11          17          12         243.78         8.1218
          58          11          17          13         428.21         8.4251
          58          11          17          14         387.63         9.8137
          58          11          15           0         671.63         12.536
          58          11          15           1         580.52         8.5548
          58          11          15           2         609.04         9.6456
          58          11          15           3         551.47         8.2058
          58          11          15           4          655.9          8.273
          58          11          15           5         598.99         7.8169
          58          11          15           6         670.23         9.5423
          58          11          15           7         551.17         7.6475
          58          11          15           8         481.96         7.4047
          58          11          15           9         742.51         8.4295
          58          11          15          10         509.25         7.6979
          58          11          15          11         543.39         9.3852
