#Fri Feb 14 17:18:19 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              23           46.77           7.011
              24          -70.95            7.42
              25          -35.97           7.335
              26           26.73           7.436
              27           46.98           7.576
              28          -47.83           7.039
              29          -21.93           8.342
              30           26.76           7.031
              31           77.44           8.242
              32          -51.31           8.359
              33          -47.02           7.628
              34           13.78           8.263
              35           47.94           8.418
              36          -67.02           7.908
              37          -36.95           7.369
              38           35.67            8.47
              39           75.68            8.68
              40          -67.34           8.027
              41          -30.37           7.356
              42           38.63            8.83
              43           76.25           8.779
              44          -55.68           8.028
              45           2.512           9.258
              46           17.74           7.672
              47            79.5           9.303
              48          -79.63           8.133
              49          -20.48           7.153
              50             1.9           10.64
              51           54.19           7.173
              52          -83.16           7.542
              53          -32.15           7.223
              54           28.96           8.002
              55           58.16           7.155
              56          -62.42           7.214
              57          -18.87           7.651
              58           35.38           7.354
              59           57.48           7.743
              60          -51.98           6.866
              61          -16.36           8.939
              62              33           6.934
              63           94.21            8.81
              64          -58.14           8.083
              65          -26.25            7.88
              66           13.44           10.24
              67            66.9           8.518
              68          -77.46           8.041
              69          -42.89           7.517
              70           35.05            9.24
              71           59.99           8.184
              72          -78.92           7.951
              73          -20.01           7.273
              74           42.29           8.126
              75            60.1           8.535
              76          -46.48           7.619
              77          -7.927           7.708
              78           51.23           7.657
              79           95.18           9.198
              80          -35.55           8.359
              81          -53.28            7.07
              82          -10.78           9.301
              83           33.68           6.888
              84          -60.34           7.932
              85          -41.08           7.139
              86           33.19           7.653
              87           52.46           6.836
              88          -68.47           7.185
              89          -38.68           7.616
              90           24.44           7.036
              91            70.5           7.789
              92           -51.5            6.91
              93          -18.18           9.012
              94           50.11           6.856
              95           123.6           8.872
              96          -63.78           7.935
              97          -37.19           7.184
              98           9.775           9.677
              99           51.26           9.128
             100          -59.87           7.961
             101          -28.91           7.214
             102           28.72           8.435
             103           66.49           8.282
             104          -77.61            8.18
             105          -11.67           9.286
             106           27.56           7.971
             107           64.13           8.641
             108          -53.03           7.283
             109          -18.71           8.547
             110           32.46           8.126
             111           134.7           9.657
             112          -47.58           8.094
             113          -32.49           6.995
             114           18.76           8.594
             115           44.05           6.932
             116          -69.02           7.506
             117          -39.84           7.013
             118           10.18           7.274
             119           71.27           7.082
             120           -62.8           7.069
             121          -8.664           7.672
             122           36.62           6.987
             123           67.41           7.869
             124          -37.99           6.878
             125         -0.8113           10.28
             126           40.66           6.836
             127           106.1           9.763
APV               58              11               0               2
               0           25.84           28.22
               1          -6.251           24.16
               2           39.16           21.87
               3          -18.63           21.74
               4          -156.3           8.948
               5          -48.56           8.268
               6           19.43           11.26
               7           21.41           8.737
               8          -55.76           7.665
               9           9.365           8.224
              10           37.65           8.237
              11           38.16           8.477
              12          -24.82           9.312
              13           -14.6           7.828
              14            21.2           8.132
              15           28.22           8.462
              16          -60.94           8.043
              17          -14.75           7.014
              18           18.21           12.31
              19         -0.1775           7.045
              20          -74.15           7.776
              21          -30.66            7.09
              22           14.66           8.217
              23           23.48             6.9
              24          -43.21           7.392
              25          -16.86           7.372
              26           42.76           7.356
              27            37.6           7.436
              28           -26.6           7.364
              29          -7.236           8.274
              30           21.94           6.955
              31           47.95            7.95
              32          -72.54           8.065
              33          -14.76           7.972
              34            29.3           10.31
              35           7.537            7.96
              36          -82.94           7.747
              37          -25.32           7.453
              38           43.87           8.591
              39           23.67           8.568
              40          -40.52           7.916
              41         -0.6003           7.401
              42           21.28           9.026
              43           16.82           8.446
              44          -33.54           8.305
              45           1.243           8.725
              46           25.22           7.676
              47           35.36           8.908
              48          -45.01            8.32
              49           -24.5           6.971
              50           21.28           10.26
              51           9.378           6.916
              52          -61.97           7.623
              53           9.809           7.093
              54           14.33           7.909
              55           44.26           7.011
              56          -34.53           7.329
              57          -31.93           7.473
              58           20.59           7.264
              59            26.6           7.489
              60           -30.4           6.793
              61           1.841           9.064
              62           34.04           6.886
              63           48.99           8.373
              64          -69.63           7.906
              65          -25.06           8.043
              66           49.71           10.76
              67           39.17           8.453
              68          -53.97           7.689
              69          -4.851           7.669
              70            43.8           9.376
              71           39.04           8.009
              72          -38.84           7.971
              73           5.488           7.387
              74           33.62            8.22
              75           31.57           8.157
              76          -41.24           7.798
              77           4.629           7.357
              78            16.8           7.561
              79           38.72           8.858
              80          -74.17            8.22
              81          -29.69           6.892
              82           29.52           9.149
              83           19.74           6.836
              84          -51.84           7.973
              85          -13.64           7.058
              86           29.19           7.549
              87           31.37           6.818
              88          -39.94           7.192
              89           13.07           7.647
              90           33.17           7.008
              91           35.07           7.571
              92          -23.38           7.001
              93              13           9.143
              94           14.03           6.681
              95           42.87           8.491
              96          -73.42           7.835
              97          -7.625           7.273
              98           40.77           10.05
              99           13.89           8.819
             100          -74.46           7.722
             101          -11.32           7.283
             102           40.33           8.554
             103           26.22           7.955
             104          -56.35           8.166
             105           -14.4           8.884
             106           38.77           8.026
             107           45.39           8.396
             108          -32.09           7.549
             109           27.49           8.186
             110            36.9           8.155
             111           63.35           9.268
             112           -52.9           8.115
             113          -9.499           6.902
             114           36.32           8.536
             115            24.6            6.86
             116          -54.21           7.592
             117          -3.193           6.871
             118           18.56           7.266
             119           21.16            6.92
             120          -17.36           7.157
             121           1.319           7.551
             122           14.62           6.765
             123           16.19           7.672
             124          -22.62           6.793
             125          -18.24           10.63
             126           35.17           6.807
             127           65.35           9.374
APV               58              11               0               3
               0           70.55           29.17
               1           5.892           24.32
               2            31.7           21.73
               3          -8.339           21.76
               4            -136           9.641
               5          -29.84           8.844
               6          -19.06           11.58
               7           3.885           9.008
               8          -49.37           8.098
               9          -1.966           8.792
              10           23.65           8.706
              11         -0.6799           8.726
              12          -48.16           8.944
              13           6.321           8.363
              14           34.88           8.522
              15           14.55           9.025
              16          -56.59           8.611
              17          -26.71           7.372
              18         -0.5402           14.03
              19           5.746           7.403
              20          -39.06           8.358
              21          -15.42            7.51
              22           2.197           8.954
              23           26.11           7.095
              24          -39.56           7.781
              25           24.28           7.919
              26           8.683            7.82
              27           14.11           7.711
              28           4.184           7.346
              29          -27.57           8.929
              30           12.92           7.282
              31            22.9           8.455
              32          -32.31            8.69
              33          -22.53           8.348
              34           17.54           8.821
              35           23.09           8.505
              36          -42.83            8.33
              37           5.371           7.879
              38            10.8           9.052
              39           21.58           8.756
              40          -40.25           8.505
              41          -2.214           7.813
              42            19.9           9.473
              43           19.91           8.858
              44         -0.5779           8.869
              45           4.891           9.428
              46           43.57           7.974
              47           41.39           9.546
              48           -43.8           8.762
              49          -11.55           7.468
              50            7.25           11.59
              51           11.54            7.23
              52          -59.32           7.918
              53          -21.49           7.459
              54          -7.341           8.469
              55           33.34           7.208
              56          -38.42           7.584
              57          -4.188           8.067
              58           44.39           7.706
              59           15.37           7.677
              60          -31.52           7.274
              61           29.18           9.775
              62           39.66           7.164
              63           27.68           8.934
              64          -66.08           8.315
              65          -22.86            8.37
              66           29.91           11.25
              67           20.54           8.924
              68          -45.54           8.225
              69          -1.018           8.759
              70            9.58           9.836
              71           32.42           8.524
              72           -39.6           8.387
              73           -4.42           8.054
              74           41.54           8.938
              75            9.32           8.753
              76          -26.29           8.149
              77           5.712           7.949
              78           12.23           8.015
              79            25.6           9.392
              80          -43.15           8.701
              81           5.534           7.286
              82           18.19           9.835
              83           23.49             7.1
              84          -46.25           8.326
              85          -6.417            7.34
              86           3.039           7.989
              87           7.417           7.087
              88          -20.72           7.637
              89          -22.89           8.052
              90           28.06           7.384
              91           24.17           7.894
              92           -10.6           7.229
              93          -20.44           9.831
              94           49.45           7.111
              95           36.01           9.127
              96          -56.25           8.379
              97          -7.941           7.592
              98           28.61           10.53
              99           2.093             9.5
             100          -53.41           8.124
             101          -16.52           7.653
             102           23.39           8.972
             103           25.57           8.518
             104          -4.299           8.767
             105            10.8           9.791
             106           42.33           8.789
             107           26.17           8.999
             108          -26.43            7.84
             109          -1.401           8.686
             110           44.24           8.695
             111           35.09           9.836
             112           -74.5           8.432
             113         -0.4941           8.118
             114           9.857           9.116
             115           33.26           7.021
             116          -45.41           7.833
             117          -9.283            7.26
             118           31.87           7.718
             119           7.701           7.174
             120          -34.89             7.5
             121          -13.78           7.942
             122            38.2           7.264
             123           14.49           8.159
             124          -24.12           7.103
             125           4.114           11.82
             126           32.83           6.973
             127            80.7           10.17
APV               58              11               0               4
               0           57.01           29.74
               1           -34.4           25.61
               2          -28.24           23.15
               3           15.59           22.79
               4          -138.7           9.511
               5          -62.11           8.322
               6          -14.64           11.07
               7           24.67           8.536
               8          -63.79           7.802
               9          -30.48           8.025
              10           4.674           8.329
              11            58.4           8.616
              12          -49.68           8.856
              13          -31.01           7.848
              14           12.96           8.205
              15           63.88           8.508
              16          -31.67           8.506
              17          -30.46           7.227
              18          -26.62           12.87
              19           41.04           7.562
              20          -67.02           8.125
              21          -13.58            7.37
              22          -24.66           8.559
              23           51.89           7.277
              24          -53.63           7.805
              25          -30.73           7.507
              26           19.88           7.635
              27           65.19           7.579
              28          -44.55           7.219
              29          -33.77           8.373
              30           13.18            7.46
              31           85.43           8.109
              32          -39.75           8.485
              33          -36.14           8.186
              34          -10.27           8.378
              35            36.6            8.23
              36          -59.25            8.03
              37          -46.45           7.513
              38           23.94            8.79
              39           65.09            8.23
              40          -33.53           8.236
              41          -18.39            7.42
              42           19.23            8.93
              43           64.32           8.616
              44           -38.8           8.847
              45          -9.352           8.729
              46           14.54            7.78
              47           91.16           9.088
              48          -42.73           8.575
              49           -43.4           7.195
              50          -11.46           10.76
              51              14           7.199
              52          -48.32           7.979
              53          -54.62           7.184
              54           -11.5           8.308
              55           59.95           7.034
              56          -37.28            7.62
              57          -13.32           7.673
              58           28.68           7.765
              59           70.37           7.692
              60          -45.09           7.136
              61          -36.12           9.141
              62           31.56           7.283
              63           84.94           8.595
              64           -41.5           8.174
              65          -54.26           8.085
              66           10.81           10.63
              67           37.99            8.72
              68          -48.29           7.972
              69          -14.98            7.57
              70          -1.385           9.351
              71           32.91           8.221
              72          -20.55           8.259
              73          -28.44           7.449
              74           15.69           8.399
              75           70.63            8.53
              76          -38.51           8.147
              77          -14.84           7.584
              78           11.96           7.806
              79           103.5           9.103
              80          -55.62           8.604
              81          -47.71           6.992
              82           2.855            9.27
              83           35.97           7.358
              84          -59.86           8.086
              85           -33.6           7.094
              86           2.717            7.76
              87           49.95           7.185
              88          -59.65           7.392
              89          -20.58           7.773
              90           35.56           7.266
              91           73.65           7.883
              92          -29.23           7.003
              93          -35.03           9.198
              94           44.84           7.116
              95           103.7           8.844
              96          -39.18           8.195
              97          -44.77           7.468
              98           16.35           10.08
              99           49.31           9.031
             100          -42.21           7.994
             101          -38.27           7.389
             102           3.689           8.751
             103            79.4           8.129
             104          -36.21           8.452
             105          -16.87           8.798
             106           20.36           8.215
             107           72.44           8.679
             108           -49.1           7.863
             109          -18.18           8.244
             110           38.26            8.48
             111           119.1           9.546
             112          -47.68           8.404
             113          -31.82           6.934
             114        -0.01433           8.736
             115           57.29           7.235
             116          -40.92           7.741
             117          -23.78           6.976
             118           15.14           7.465
             119            70.2           7.167
             120          -30.74           7.337
             121          -16.65           7.681
             122           36.79           7.212
             123           62.73           8.002
             124          -44.38            6.84
             125          -21.45           11.14
             126            36.9           7.563
             127           163.5           9.793
APV               58              11               0               5
               0           37.09           31.25
               1          -22.75           27.01
               2           6.505            24.6
               3           17.11           24.45
               4          -187.5           9.513
               5          -42.79           8.393
               6           6.182           11.48
               7           22.96           8.845
               8          -111.6           7.795
               9          -30.16           7.985
              10            62.8           8.762
              11           69.95           8.705
              12          -81.02           8.763
              13           2.647            7.91
              14           54.89           8.557
              15           48.63           8.773
              16          -75.16           8.356
              17          -56.78           7.133
              18            18.3            13.8
              19           33.72           7.607
              20          -90.48           8.075
              21          -40.12           7.215
              22           1.494            8.44
              23           62.93           7.342
              24          -102.4           7.578
              25          -15.79           7.466
              26           35.74           7.639
              27           52.38           7.756
              28          -86.67           7.087
              29          -1.428           8.219
              30            48.8            7.59
              31           66.46           8.263
              32          -58.68           8.298
              33          -51.06           8.051
              34           20.44           8.856
              35           59.39           8.673
              36          -107.4           7.916
              37          -21.98           7.479
              38           30.19           8.918
              39           84.42           8.585
              40          -102.4           8.124
              41          -4.025           7.492
              42           60.76           9.326
              43           65.86           8.766
              44           -96.4           8.628
              45           26.94           8.725
              46           62.92           8.146
              47           67.96           9.118
              48          -83.49            8.37
              49           -59.6           7.246
              50           12.51           10.79
              51           73.05           7.363
              52          -92.51           7.732
              53          -33.61           7.249
              54           21.96             8.3
              55           71.97           7.246
              56          -78.23           7.427
              57          -5.361           7.602
              58           47.65           7.914
              59           61.81           7.779
              60          -71.64           6.999
              61            28.3           9.067
              62           49.91           7.237
              63           89.09           8.747
              64          -90.23           8.105
              65          -45.61           8.158
              66           26.34           11.03
              67           61.72           8.854
              68          -105.9           7.892
              69          -27.59           7.585
              70           43.86           9.895
              71           57.07           8.483
              72          -87.67           8.046
              73        -0.05487           7.594
              74           69.57           8.965
              75           84.77           8.816
              76          -57.81           8.083
              77           12.56           7.624
              78           63.48           8.243
              79           67.91           9.793
              80          -86.41           8.317
              81          -30.18           7.157
              82           21.42           9.325
              83           34.66           7.243
              84          -85.24           8.081
              85          -26.15           7.196
              86           9.117           7.632
              87           59.37           7.278
              88          -81.21           7.279
              89          -17.92           7.769
              90            48.9           7.197
              91           62.67           8.005
              92          -77.13           7.068
              93           13.83           9.189
              94           58.17           6.999
              95           97.48           9.636
              96          -100.8             7.9
              97          -49.87           7.414
              98           28.17           10.45
              99           60.54           9.271
             100          -100.1           7.964
             101          -21.24           7.256
             102           52.82           8.973
             103           58.75           8.373
             104          -80.33           8.449
             105           1.778            8.94
             106           58.84           8.565
             107           75.53           9.082
             108          -77.92            7.76
             109           16.22            8.12
             110           58.58           8.658
             111           99.12           9.625
             112           -92.8           8.118
             113          -35.52            7.07
             114            21.3           8.713
             115           51.22           7.174
             116          -113.4           7.581
             117          -37.85           7.011
             118           28.48           7.482
             119           62.67           7.358
             120          -87.05           7.207
             121           -8.65           7.765
             122           60.27           7.231
             123           57.64           8.209
             124          -54.02           6.983
             125           8.887           10.57
             126           77.02           7.716
             127           135.5           9.837
APV               58              11               0               6
               0           87.47           32.69
               1           8.864           27.45
               2          -4.153           24.71
               3          -13.04           24.07
               4          -143.5           9.705
               5          -37.01           8.608
               6          -16.73           10.43
               7           19.63           8.847
               8          -34.85           8.064
               9           8.122           8.144
              10          -2.286           8.335
              11           50.11           8.629
              12          -32.85           8.945
              13          -13.26           7.757
              14           1.384           8.194
              15           49.63           9.252
              16          -43.01           8.533
              17          -17.86           7.355
              18          -6.978           12.22
              19           18.44           7.533
              20          -45.64           8.264
              21          -22.72            7.38
              22          -3.244            8.31
              23           24.62           7.345
              24          -51.02            7.96
              25          -12.62            7.57
              26         -0.8106           7.519
              27           29.63           7.726
              28           -31.1           7.453
              29          -10.47           8.056
              30           29.78           7.486
              31           65.24           13.08
              32           -42.8           8.431
              33          -18.38           8.456
              34           7.039           8.116
              35           19.31           8.185
              36          -16.92            8.15
              37          -29.62           7.545
              38           5.266           8.525
              39           46.51            8.66
              40          -44.36           8.348
              41          -19.53           7.547
              42           10.33           8.799
              43           52.08           8.836
              44          -24.46            8.97
              45           5.656           8.433
              46           16.83           7.862
              47           65.42           9.654
              48          -23.17           8.779
              49          -5.676           7.422
              50          -23.18           10.23
              51           29.25           7.286
              52          -23.64           8.152
              53          -15.07           7.399
              54          -3.241            8.01
              55           38.48            7.27
              56          -39.77           7.817
              57          -21.39           7.571
              58           25.19           7.743
              59           42.86           7.874
              60          -20.55           7.333
              61          -12.52           8.749
              62           7.619           7.237
              63           68.67           9.095
              64          -44.23           8.311
              65          -8.828           8.568
              66           7.415           9.883
              67            30.8           8.575
              68          -27.56           8.115
              69          -9.307           7.893
              70         -0.7019           9.149
              71           39.25           8.484
              72          -55.06           8.128
              73          -33.91           7.597
              74           7.761           8.425
              75           50.47           8.598
              76          -34.73           8.304
              77           4.593           7.536
              78           12.47           7.848
              79           79.47           9.642
              80          -27.67           8.669
              81          -43.45           7.279
              82          -23.11           8.654
              83           6.811           7.283
              84          -24.96           8.358
              85          -13.14           7.323
              86           2.335            7.41
              87           59.68           7.458
              88          -41.57           7.687
              89          -21.03           7.698
              90           17.25            7.13
              91           39.83           7.911
              92          -45.01            7.19
              93          -16.12            8.86
              94           11.41           7.051
              95           68.31           9.392
              96          -22.54           8.264
              97          -18.12           7.691
              98           2.574           9.372
              99           23.69            9.14
             100           -23.6           8.051
             101          -11.69           7.448
             102           20.18             8.6
             103           28.43           8.526
             104          -47.69           8.494
             105          -4.649           8.865
             106          -10.84           8.276
             107            51.7           8.857
             108          -40.37           8.025
             109           1.054           7.801
             110           32.89           8.322
             111           97.25           10.05
             112          -30.27           8.451
             113          -14.52           7.302
             114          -4.878           8.219
             115           15.63           7.206
             116          -60.13           8.001
             117          -23.64           7.165
             118           4.422            7.27
             119           54.37           7.429
             120          -31.51           7.527
             121          -18.64           7.588
             122         -0.7513           7.054
             123           58.21           8.241
             124          -29.22           7.101
             125          -22.79              10
             126           35.29            7.64
             127           117.1           10.11
APV               58              11               0               7
               0           87.77           33.87
               1          -12.32           29.05
               2          -19.92           26.59
               3           7.686           25.08
               4          -170.6           13.22
               5          -42.62           8.184
               6          -24.65           10.32
               7           31.31           9.646
               8          -54.28            8.51
               9          -42.07           9.066
              10            4.29           8.062
              11           55.17           9.346
              12          -43.92           8.674
